pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
escherichia_coli.k32.S_global.k_14.d_na.M_ones	escherichia_coli.k32	global	14	na	ones	41.19	0.34	40.79	99%	1101456	0	0	41.197031
escherichia_coli.k32.S_global.k_14.d_na.M_runs	escherichia_coli.k32	global	14	na	runs	106.77	2.43	104.20	99%	7494756	0	0	106.774371
escherichia_coli.k32.S_global.k_14.d_na.M_runsapprox	escherichia_coli.k32	global	14	na	runsapprox	83.74	1.80	81.83	99%	7494772	0	0	83.747561
escherichia_coli.k32.S_global.k_14.d_na.M_zeros	escherichia_coli.k32	global	14	na	zeros	40.69	0.33	40.29	99%	1101468	0	0	40.697618
escherichia_coli.k32.S_local.k_14.d_1.M_default	escherichia_coli.k32	local	14	1	default	19.07	0.24	0.71	5%	144444	96328	0	19.369289
escherichia_coli.k32.S_local.k_14.d_1.M_ones	escherichia_coli.k32	local	14	1	ones	361.39	0.61	360.20	99%	1101460	0	0	361.393709
escherichia_coli.k32.S_local.k_14.d_1.M_runs	escherichia_coli.k32	local	14	1	runs	105225.22	20.41	105085.59	99%	11378428	0	0	105225.228829
escherichia_coli.k32.S_local.k_14.d_1.M_runsapprox	escherichia_coli.k32	local	14	1	runsapprox	152.33	2.33	149.81	99%	8783864	0	0	152.334008
escherichia_coli.k32.S_local.k_14.d_1.M_zeros	escherichia_coli.k32	local	14	1	zeros	387.13	0.79	385.81	99%	1101460	0	0	387.134528
escherichia_coli.k32.S_local.k_14.d_2.M_default	escherichia_coli.k32	local	14	2	default	11.71	0.25	0.41	5%	105484	73928	0	12.131947
escherichia_coli.k32.S_local.k_14.d_2.M_ones	escherichia_coli.k32	local	14	2	ones	84.77	0.41	84.23	99%	1101472	0	0	84.780025
escherichia_coli.k32.S_local.k_14.d_2.M_runs	escherichia_coli.k32	local	14	2	runs	11795.13	4.77	11773.47	99%	8867032	0	0	11795.142512
escherichia_coli.k32.S_local.k_14.d_2.M_runsapprox	escherichia_coli.k32	local	14	2	runsapprox	121.50	2.08	119.29	99%	8019352	0	0	121.50686
escherichia_coli.k32.S_local.k_14.d_2.M_zeros	escherichia_coli.k32	local	14	2	zeros	82.57	0.49	81.95	99%	1101472	0	0	82.577638
escherichia_coli.k32.S_local.k_14.d_3.M_default	escherichia_coli.k32	local	14	3	default	9.35	0.16	0.42	6%	93240	0	0	9.718892
escherichia_coli.k32.S_local.k_14.d_3.M_ones	escherichia_coli.k32	local	14	3	ones	80.60	0.49	79.85	99%	1101460	0	0	80.606748
escherichia_coli.k32.S_local.k_14.d_3.M_runs	escherichia_coli.k32	local	14	3	runs	1972.90	5.72	1963.66	99%	7975540	0	0	1972.91321
escherichia_coli.k32.S_local.k_14.d_3.M_runsapprox	escherichia_coli.k32	local	14	3	runsapprox	102.63	1.81	100.69	99%	7760236	0	0	102.639969
escherichia_coli.k32.S_local.k_14.d_3.M_zeros	escherichia_coli.k32	local	14	3	zeros	79.70	0.49	78.92	99%	1101460	0	0	79.709207
escherichia_coli.k32.S_local.k_14.d_4.M_default	escherichia_coli.k32	local	14	4	default	9.84	0.18	0.56	7%	89144	61576	0	10.154303
escherichia_coli.k32.S_local.k_14.d_4.M_ones	escherichia_coli.k32	local	14	4	ones	73.04	0.48	72.27	99%	1101460	0	0	73.050382
escherichia_coli.k32.S_local.k_14.d_4.M_runs	escherichia_coli.k32	local	14	4	runs	649.00	2.62	645.32	99%	7674408	0	0	649.012203
escherichia_coli.k32.S_local.k_14.d_4.M_runsapprox	escherichia_coli.k32	local	14	4	runsapprox	102.71	1.90	100.69	99%	7670408	0	0	102.717721
escherichia_coli.k32.S_local.k_14.d_4.M_zeros	escherichia_coli.k32	local	14	4	zeros	73.83	0.44	73.14	99%	1101460	0	0	73.842311
escherichia_coli.k32.S_local.k_14.d_5.M_default	escherichia_coli.k32	local	14	5	default	3.36	0.07	0.43	15%	85048	59656	0	3.55006
escherichia_coli.k32.S_local.k_14.d_5.M_ones	escherichia_coli.k32	local	14	5	ones	58.60	0.32	58.18	99%	1101468	0	0	58.614577
escherichia_coli.k32.S_local.k_14.d_5.M_runs	escherichia_coli.k32	local	14	5	runs	227.22	2.03	224.92	99%	7632048	0	0	227.232153
escherichia_coli.k32.S_local.k_14.d_5.M_runsapprox	escherichia_coli.k32	local	14	5	runsapprox	95.78	1.94	93.74	99%	7632048	0	0	95.788827
escherichia_coli.k32.S_local.k_14.d_5.M_zeros	escherichia_coli.k32	local	14	5	zeros	68.71	0.45	68.14	99%	1101472	0	0	68.719567
escherichia_coli.k32.S_global.k_15.d_na.M_default	escherichia_coli.k32	global	15	na	default	14.30	0.20	0.68	6%	115768	81824	0	14.603102
escherichia_coli.k32.S_global.k_15.d_na.M_ones	escherichia_coli.k32	global	15	na	ones	75.64	0.51	74.92	99%	1101436	0	0	75.642628
escherichia_coli.k32.S_global.k_15.d_na.M_runs	escherichia_coli.k32	global	15	na	runs	153.89	2.74	150.98	99%	9616596	0	0	153.895001
escherichia_coli.k32.S_global.k_15.d_na.M_runsapprox	escherichia_coli.k32	global	15	na	runsapprox	138.57	2.57	135.80	99%	9616468	0	0	138.574228
escherichia_coli.k32.S_global.k_15.d_na.M_zeros	escherichia_coli.k32	global	15	na	zeros	83.49	0.59	82.75	99%	1101460	0	0	83.494897
escherichia_coli.k32.S_local.k_15.d_1.M_default	escherichia_coli.k32	local	15	1	default	20.93	0.26	0.84	5%	207932	137784	0	21.369698
escherichia_coli.k32.S_local.k_15.d_1.M_ones	escherichia_coli.k32	local	15	1	ones	484.92	0.70	483.34	99%	1101460	0	0	484.927106
escherichia_coli.k32.S_local.k_15.d_1.M_runs	escherichia_coli.k32	local	15	1	runs	67503.68	75.93	67344.36	99%	13211644	0	0	67503.685482
escherichia_coli.k32.S_local.k_15.d_1.M_runsapprox	escherichia_coli.k32	local	15	1	runsapprox	248.66	3.90	244.39	99%	10587876	0	0	248.664298
escherichia_coli.k32.S_local.k_15.d_1.M_zeros	escherichia_coli.k32	local	15	1	zeros	461.37	0.69	460.08	99%	1101460	0	0	461.37867
escherichia_coli.k32.S_local.k_15.d_2.M_default	escherichia_coli.k32	local	15	2	default	10.82	0.14	0.70	7%	160828	20488	0	11.149651
escherichia_coli.k32.S_local.k_15.d_2.M_ones	escherichia_coli.k32	local	15	2	ones	155.66	0.72	154.62	99%	1101436	0	0	155.669609
escherichia_coli.k32.S_local.k_15.d_2.M_runs	escherichia_coli.k32	local	15	2	runs	11255.17	16.92	11224.41	99%	11059832	0	0	11255.182657
escherichia_coli.k32.S_local.k_15.d_2.M_runsapprox	escherichia_coli.k32	local	15	2	runsapprox	198.77	3.25	195.30	99%	10065068	0	0	198.775046
escherichia_coli.k32.S_local.k_15.d_2.M_zeros	escherichia_coli.k32	local	15	2	zeros	200.96	1.00	199.61	99%	1101460	0	0	200.963869
escherichia_coli.k32.S_local.k_15.d_3.M_default	escherichia_coli.k32	local	15	3	default	22.22	0.31	0.61	4%	142396	101440	0	22.729317
escherichia_coli.k32.S_local.k_15.d_3.M_ones	escherichia_coli.k32	local	15	3	ones	113.47	0.46	112.80	99%	1101472	0	0	113.47947
escherichia_coli.k32.S_local.k_15.d_3.M_runs	escherichia_coli.k32	local	15	3	runs	2869.64	8.24	2856.46	99%	10197044	0	0	2869.652549
escherichia_coli.k32.S_local.k_15.d_3.M_runsapprox	escherichia_coli.k32	local	15	3	runsapprox	166.94	2.84	163.84	99%	9877888	0	0	166.947611
escherichia_coli.k32.S_local.k_15.d_3.M_zeros	escherichia_coli.k32	local	15	3	zeros	107.97	0.50	107.28	99%	1101472	0	0	107.973669
escherichia_coli.k32.S_local.k_15.d_4.M_default	escherichia_coli.k32	local	15	4	default	17.74	0.26	0.54	4%	132836	95488	0	18.083497
escherichia_coli.k32.S_local.k_15.d_4.M_ones	escherichia_coli.k32	local	15	4	ones	96.60	0.61	95.85	99%	1101472	0	0	96.610576
escherichia_coli.k32.S_local.k_15.d_4.M_runs	escherichia_coli.k32	local	15	4	runs	875.45	4.68	869.28	99%	9796656	0	0	875.463565
escherichia_coli.k32.S_local.k_15.d_4.M_runsapprox	escherichia_coli.k32	local	15	4	runsapprox	161.06	2.80	158.07	99%	9796496	0	0	161.070314
escherichia_coli.k32.S_local.k_15.d_4.M_zeros	escherichia_coli.k32	local	15	4	zeros	100.75	0.49	100.09	99%	1101468	0	0	100.764359
escherichia_coli.k32.S_local.k_15.d_5.M_default	escherichia_coli.k32	local	15	5	default	15.73	0.31	0.73	6%	130104	92200	0	16.032048
escherichia_coli.k32.S_local.k_15.d_5.M_ones	escherichia_coli.k32	local	15	5	ones	115.18	0.77	114.18	99%	1101460	0	0	115.184102
escherichia_coli.k32.S_local.k_15.d_5.M_runs	escherichia_coli.k32	local	15	5	runs	433.06	3.27	429.25	99%	9763936	0	0	433.070403
escherichia_coli.k32.S_local.k_15.d_5.M_runsapprox	escherichia_coli.k32	local	15	5	runsapprox	157.79	2.68	154.88	99%	9763976	0	0	157.798769
escherichia_coli.k32.S_local.k_15.d_5.M_zeros	escherichia_coli.k32	local	15	5	zeros	112.34	0.55	111.63	99%	1101460	0	0	112.351256
escherichia_coli.k32.S_global.k_16.d_na.M_default	escherichia_coli.k32	global	16	na	default	1.01	0.04	0.82	85%	1632	89392	0	1.427128
escherichia_coli.k32.S_global.k_16.d_na.M_ones	escherichia_coli.k32	global	16	na	ones	59.36	0.32	58.98	99%	2199196	0	0	59.374287
escherichia_coli.k32.S_global.k_16.d_na.M_runs	escherichia_coli.k32	global	16	na	runs	149.57	3.07	146.34	99%	13891324	0	0	149.582513
escherichia_coli.k32.S_global.k_16.d_na.M_runsapprox	escherichia_coli.k32	global	16	na	runsapprox	142.76	2.90	139.67	99%	13891248	0	0	142.771319
escherichia_coli.k32.S_global.k_16.d_na.M_zeros	escherichia_coli.k32	global	16	na	zeros	65.94	0.41	65.45	99%	2199236	0	0	65.953277
escherichia_coli.k32.S_local.k_16.d_1.M_default	escherichia_coli.k32	local	16	1	default	17.82	0.25	0.81	5%	201788	130768	0	18.223102
escherichia_coli.k32.S_local.k_16.d_1.M_ones	escherichia_coli.k32	local	16	1	ones	283.29	1.28	281.24	99%	2199180	0	0	283.302618
escherichia_coli.k32.S_local.k_16.d_1.M_runs	escherichia_coli.k32	local	16	1	runs	4535.94	17.20	4513.19	99%	14888636	0	0	4535.949078
escherichia_coli.k32.S_local.k_16.d_1.M_runsapprox	escherichia_coli.k32	local	16	1	runsapprox	198.91	3.48	195.22	99%	14187388	0	0	198.916881
escherichia_coli.k32.S_local.k_16.d_1.M_zeros	escherichia_coli.k32	local	16	1	zeros	300.39	1.28	298.31	99%	2199220	0	0	300.400782
escherichia_coli.k32.S_local.k_16.d_2.M_default	escherichia_coli.k32	local	16	2	default	28.27	0.34	0.80	4%	171068	114600	0	28.716724
escherichia_coli.k32.S_local.k_16.d_2.M_ones	escherichia_coli.k32	local	16	2	ones	144.00	1.09	142.16	99%	2199196	0	0	144.007821
escherichia_coli.k32.S_local.k_16.d_2.M_runs	escherichia_coli.k32	local	16	2	runs	950.40	5.76	943.10	99%	14183112	0	0	950.412342
escherichia_coli.k32.S_local.k_16.d_2.M_runsapprox	escherichia_coli.k32	local	16	2	runsapprox	168.16	3.11	164.84	99%	14034208	0	0	168.173057
escherichia_coli.k32.S_local.k_16.d_2.M_zeros	escherichia_coli.k32	local	16	2	zeros	138.45	0.81	137.37	99%	2199196	0	0	138.462949
escherichia_coli.k32.S_local.k_16.d_3.M_default	escherichia_coli.k32	local	16	3	default	10.87	0.16	0.77	8%	160828	520	0	11.227899
escherichia_coli.k32.S_local.k_16.d_3.M_ones	escherichia_coli.k32	local	16	3	ones	107.86	0.70	107.00	99%	2199220	0	0	107.871042
escherichia_coli.k32.S_local.k_16.d_3.M_runs	escherichia_coli.k32	local	16	3	runs	552.26	4.67	546.92	99%	14008452	0	0	552.270297
escherichia_coli.k32.S_local.k_16.d_3.M_runsapprox	escherichia_coli.k32	local	16	3	runsapprox	182.95	3.41	179.36	99%	14008580	0	0	182.958748
escherichia_coli.k32.S_local.k_16.d_3.M_zeros	escherichia_coli.k32	local	16	3	zeros	123.12	0.97	121.91	99%	2199220	0	0	123.128034
escherichia_coli.k32.S_local.k_16.d_4.M_default	escherichia_coli.k32	local	16	4	default	25.48	0.36	0.73	4%	154684	107688	0	26.113995
escherichia_coli.k32.S_local.k_16.d_4.M_ones	escherichia_coli.k32	local	16	4	ones	100.31	0.74	99.38	99%	2199232	0	0	100.319743
escherichia_coli.k32.S_local.k_16.d_4.M_runs	escherichia_coli.k32	local	16	4	runs	316.40	3.52	312.37	99%	14001708	0	0	316.407432
escherichia_coli.k32.S_local.k_16.d_4.M_runsapprox	escherichia_coli.k32	local	16	4	runsapprox	172.03	3.29	168.56	99%	14001876	0	0	172.035964
escherichia_coli.k32.S_local.k_16.d_4.M_zeros	escherichia_coli.k32	local	16	4	zeros	95.95	0.66	95.14	99%	2199232	0	0	95.958254
escherichia_coli.k32.S_local.k_16.d_5.M_default	escherichia_coli.k32	local	16	5	default	9.15	0.13	0.67	8%	150588	53792	0	9.447013
escherichia_coli.k32.S_local.k_16.d_5.M_ones	escherichia_coli.k32	local	16	5	ones	113.98	0.93	112.81	99%	2199220	0	0	113.992893
escherichia_coli.k32.S_local.k_16.d_5.M_runs	escherichia_coli.k32	local	16	5	runs	251.54	3.49	247.79	99%	13996388	0	0	251.546923
escherichia_coli.k32.S_local.k_16.d_5.M_runsapprox	escherichia_coli.k32	local	16	5	runsapprox	164.71	3.38	161.15	99%	13996460	0	0	164.71438
escherichia_coli.k32.S_local.k_16.d_5.M_zeros	escherichia_coli.k32	local	16	5	zeros	120.68	0.80	119.70	99%	2199220	0	0	120.683879
escherichia_coli.k32.S_global.k_17.d_na.M_default	escherichia_coli.k32	global	17	na	default	1.16	0.05	0.96	86%	1632	90136	0	1.75534
escherichia_coli.k32.S_global.k_17.d_na.M_ones	escherichia_coli.k32	global	17	na	ones	59.42	0.39	58.96	99%	2199236	0	0	59.428755
escherichia_coli.k32.S_global.k_17.d_na.M_runs	escherichia_coli.k32	global	17	na	runs	164.38	3.30	160.90	99%	14355768	0	0	164.386683
escherichia_coli.k32.S_global.k_17.d_na.M_runsapprox	escherichia_coli.k32	global	17	na	runsapprox	157.22	3.34	153.71	99%	14355664	0	0	157.233358
escherichia_coli.k32.S_global.k_17.d_na.M_zeros	escherichia_coli.k32	global	17	na	zeros	61.77	0.39	61.30	99%	2199236	0	0	61.778312
escherichia_coli.k32.S_local.k_17.d_1.M_default	escherichia_coli.k32	local	17	1	default	1.73	0.06	1.32	80%	1632	119032	0	2.466627
escherichia_coli.k32.S_local.k_17.d_1.M_ones	escherichia_coli.k32	local	17	1	ones	79.22	0.52	78.61	99%	2199236	0	0	79.234207
escherichia_coli.k32.S_local.k_17.d_1.M_runs	escherichia_coli.k32	local	17	1	runs	330.06	4.11	325.61	99%	14399008	0	0	330.068351
escherichia_coli.k32.S_local.k_17.d_1.M_runsapprox	escherichia_coli.k32	local	17	1	runsapprox	197.53	3.68	193.65	99%	14399036	0	0	197.539375
escherichia_coli.k32.S_local.k_17.d_1.M_zeros	escherichia_coli.k32	local	17	1	zeros	79.81	0.53	79.18	99%	2199236	0	0	79.81813
escherichia_coli.k32.S_local.k_17.d_2.M_default	escherichia_coli.k32	local	17	2	default	27.73	0.34	0.72	3%	166972	107792	0	28.158872
escherichia_coli.k32.S_local.k_17.d_2.M_ones	escherichia_coli.k32	local	17	2	ones	125.98	0.76	125.02	99%	2199232	0	0	125.984741
escherichia_coli.k32.S_local.k_17.d_2.M_runs	escherichia_coli.k32	local	17	2	runs	202.15	3.52	198.41	99%	14364408	0	0	202.156147
escherichia_coli.k32.S_local.k_17.d_2.M_runsapprox	escherichia_coli.k32	local	17	2	runsapprox	165.66	3.22	162.25	99%	14364388	0	0	165.66528
escherichia_coli.k32.S_local.k_17.d_2.M_zeros	escherichia_coli.k32	local	17	2	zeros	130.16	0.70	129.26	99%	2199232	0	0	130.164656
escherichia_coli.k32.S_local.k_17.d_3.M_default	escherichia_coli.k32	local	17	3	default	27.09	0.30	0.76	3%	160828	106176	0	27.535266
escherichia_coli.k32.S_local.k_17.d_3.M_ones	escherichia_coli.k32	local	17	3	ones	117.18	0.76	116.23	99%	2199232	0	0	117.186341
escherichia_coli.k32.S_local.k_17.d_3.M_runs	escherichia_coli.k32	local	17	3	runs	186.07	3.59	182.26	99%	14375944	0	0	186.075275
escherichia_coli.k32.S_local.k_17.d_3.M_runsapprox	escherichia_coli.k32	local	17	3	runsapprox	172.31	3.70	168.43	99%	14375952	0	0	172.314452
escherichia_coli.k32.S_local.k_17.d_3.M_zeros	escherichia_coli.k32	local	17	3	zeros	118.06	0.74	117.08	99%	2199232	0	0	118.071316
escherichia_coli.k32.S_local.k_17.d_4.M_default	escherichia_coli.k32	local	17	4	default	1.23	0.07	1.01	88%	1632	107200	0	1.842232
escherichia_coli.k32.S_local.k_17.d_4.M_ones	escherichia_coli.k32	local	17	4	ones	77.51	0.63	76.80	99%	2199340	314880	0	77.522925
escherichia_coli.k32.S_local.k_17.d_4.M_runs	escherichia_coli.k32	local	17	4	runs	185.01	3.58	181.22	99%	14397892	0	0	185.018283
escherichia_coli.k32.S_local.k_17.d_4.M_runsapprox	escherichia_coli.k32	local	17	4	runsapprox	164.03	3.15	160.69	99%	14397800	0	0	164.036265
escherichia_coli.k32.S_local.k_17.d_4.M_zeros	escherichia_coli.k32	local	17	4	zeros	65.96	0.44	65.45	99%	2199236	0	0	65.970133
escherichia_coli.k32.S_local.k_17.d_5.M_default	escherichia_coli.k32	local	17	5	default	10.43	0.20	0.61	7%	158780	0	0	10.747023
escherichia_coli.k32.S_local.k_17.d_5.M_ones	escherichia_coli.k32	local	17	5	ones	111.44	0.81	110.39	99%	2199220	0	0	111.445572
escherichia_coli.k32.S_local.k_17.d_5.M_runs	escherichia_coli.k32	local	17	5	runs	175.82	3.19	172.42	99%	14419524	0	0	175.827605
escherichia_coli.k32.S_local.k_17.d_5.M_runsapprox	escherichia_coli.k32	local	17	5	runsapprox	161.51	3.23	158.05	99%	14419504	0	0	161.51385
escherichia_coli.k32.S_local.k_17.d_5.M_zeros	escherichia_coli.k32	local	17	5	zeros	109.14	0.72	108.16	99%	2199188	0	0	109.148984
escherichia_coli.k32.S_global.k_18.d_na.M_default	escherichia_coli.k32	global	18	na	default	21.17	0.29	0.53	3%	142396	90560	0	21.661834
escherichia_coli.k32.S_global.k_18.d_na.M_ones	escherichia_coli.k32	global	18	na	ones	91.82	0.56	91.04	99%	2199156	0	0	91.829769
escherichia_coli.k32.S_global.k_18.d_na.M_runs	escherichia_coli.k32	global	18	na	runs	154.24	3.27	150.75	99%	14617600	0	0	154.252241
escherichia_coli.k32.S_global.k_18.d_na.M_runsapprox	escherichia_coli.k32	global	18	na	runsapprox	150.93	3.00	147.75	99%	14617576	0	0	150.939207
escherichia_coli.k32.S_global.k_18.d_na.M_zeros	escherichia_coli.k32	global	18	na	zeros	99.19	0.79	98.24	99%	2199232	0	0	99.2006
escherichia_coli.k32.S_local.k_18.d_1.M_default	escherichia_coli.k32	local	18	1	default	12.28	0.22	0.63	7%	175164	108928	0	12.629986
escherichia_coli.k32.S_local.k_18.d_1.M_ones	escherichia_coli.k32	local	18	1	ones	150.40	0.98	148.04	99%	2199220	0	0	150.413233
escherichia_coli.k32.S_local.k_18.d_1.M_runs	escherichia_coli.k32	local	18	1	runs	177.11	3.32	173.54	99%	14592692	0	0	177.113058
escherichia_coli.k32.S_local.k_18.d_1.M_runsapprox	escherichia_coli.k32	local	18	1	runsapprox	170.88	3.16	167.48	99%	14592632	0	0	170.884103
escherichia_coli.k32.S_local.k_18.d_1.M_zeros	escherichia_coli.k32	local	18	1	zeros	152.03	1.26	149.50	99%	2199220	0	0	152.036183
escherichia_coli.k32.S_local.k_18.d_2.M_default	escherichia_coli.k32	local	18	2	default	27.76	0.38	0.64	3%	166972	105032	0	28.426295
escherichia_coli.k32.S_local.k_18.d_2.M_ones	escherichia_coli.k32	local	18	2	ones	122.69	0.78	121.73	99%	2199232	0	0	122.695478
escherichia_coli.k32.S_local.k_18.d_2.M_runs	escherichia_coli.k32	local	18	2	runs	177.11	3.71	173.20	99%	14587000	0	0	177.115723
escherichia_coli.k32.S_local.k_18.d_2.M_runsapprox	escherichia_coli.k32	local	18	2	runsapprox	170.61	3.47	166.96	99%	14587052	0	0	170.623542
escherichia_coli.k32.S_local.k_18.d_2.M_zeros	escherichia_coli.k32	local	18	2	zeros	125.12	0.77	124.13	99%	2199232	0	0	125.130338
escherichia_coli.k32.S_local.k_18.d_3.M_default	escherichia_coli.k32	local	18	3	default	25.81	0.36	0.60	3%	162820	103984	0	26.317938
escherichia_coli.k32.S_local.k_18.d_3.M_ones	escherichia_coli.k32	local	18	3	ones	131.68	1.01	130.34	99%	2199120	0	0	131.687964
escherichia_coli.k32.S_local.k_18.d_3.M_runs	escherichia_coli.k32	local	18	3	runs	174.93	4.09	170.66	99%	14597556	0	0	174.940787
escherichia_coli.k32.S_local.k_18.d_3.M_runsapprox	escherichia_coli.k32	local	18	3	runsapprox	173.71	3.65	169.88	99%	14597592	0	0	173.71542
escherichia_coli.k32.S_local.k_18.d_3.M_zeros	escherichia_coli.k32	local	18	3	zeros	115.97	0.78	115.01	99%	2199232	0	0	115.976217
escherichia_coli.k32.S_local.k_18.d_4.M_default	escherichia_coli.k32	local	18	4	default	25.18	0.34	0.62	3%	160828	103776	0	25.781935
escherichia_coli.k32.S_local.k_18.d_4.M_ones	escherichia_coli.k32	local	18	4	ones	116.29	0.81	115.23	99%	2199200	0	0	116.296456
escherichia_coli.k32.S_local.k_18.d_4.M_runs	escherichia_coli.k32	local	18	4	runs	177.50	4.05	173.25	99%	14620564	0	0	177.507828
escherichia_coli.k32.S_local.k_18.d_4.M_runsapprox	escherichia_coli.k32	local	18	4	runsapprox	173.88	3.50	170.19	99%	14620548	0	0	173.890691
escherichia_coli.k32.S_local.k_18.d_4.M_zeros	escherichia_coli.k32	local	18	4	zeros	107.88	0.66	107.02	99%	2199176	0	0	107.891836
escherichia_coli.k32.S_local.k_18.d_5.M_default	escherichia_coli.k32	local	18	5	default	1.77	0.05	1.25	73%	1632	105832	0	2.423219
escherichia_coli.k32.S_local.k_18.d_5.M_ones	escherichia_coli.k32	local	18	5	ones	72.71	0.58	72.04	99%	2199188	319000	0	72.718945
escherichia_coli.k32.S_local.k_18.d_5.M_runs	escherichia_coli.k32	local	18	5	runs	169.30	3.46	165.65	99%	14644652	0	0	169.311961
escherichia_coli.k32.S_local.k_18.d_5.M_runsapprox	escherichia_coli.k32	local	18	5	runsapprox	172.38	3.35	168.81	99%	14644752	0	0	172.38903
escherichia_coli.k32.S_local.k_18.d_5.M_zeros	escherichia_coli.k32	local	18	5	zeros	67.84	0.45	67.31	99%	2199236	0	0	67.846859
escherichia_coli.k32.S_global.k_19.d_na.M_default	escherichia_coli.k32	global	19	na	default	20.72	0.31	0.61	4%	146492	93272	0	21.115553
escherichia_coli.k32.S_global.k_19.d_na.M_ones	escherichia_coli.k32	global	19	na	ones	88.02	0.52	87.38	99%	2199232	0	0	88.031979
escherichia_coli.k32.S_global.k_19.d_na.M_runs	escherichia_coli.k32	global	19	na	runs	159.04	3.22	155.64	99%	14831216	0	0	159.053483
escherichia_coli.k32.S_global.k_19.d_na.M_runsapprox	escherichia_coli.k32	global	19	na	runsapprox	153.38	3.23	149.94	99%	14831212	0	0	153.392788
escherichia_coli.k32.S_global.k_19.d_na.M_zeros	escherichia_coli.k32	global	19	na	zeros	92.80	0.86	91.81	99%	2199228	0	0	92.80946
escherichia_coli.k32.S_local.k_19.d_1.M_default	escherichia_coli.k32	local	19	1	default	30.62	0.32	0.79	3%	177212	111000	0	31.048315
escherichia_coli.k32.S_local.k_19.d_1.M_ones	escherichia_coli.k32	local	19	1	ones	137.01	1.35	135.15	99%	2199196	0	0	137.016921
escherichia_coli.k32.S_local.k_19.d_1.M_runs	escherichia_coli.k32	local	19	1	runs	193.24	3.76	189.27	99%	14780888	0	0	193.248062
escherichia_coli.k32.S_local.k_19.d_1.M_runsapprox	escherichia_coli.k32	local	19	1	runsapprox	186.55	3.70	182.65	99%	14780888	0	0	186.557788
escherichia_coli.k32.S_local.k_19.d_1.M_zeros	escherichia_coli.k32	local	19	1	zeros	138.51	0.93	137.06	99%	2199196	0	0	138.519294
escherichia_coli.k32.S_local.k_19.d_2.M_default	escherichia_coli.k32	local	19	2	default	26.88	0.35	0.67	3%	173116	107768	0	27.381486
escherichia_coli.k32.S_local.k_19.d_2.M_ones	escherichia_coli.k32	local	19	2	ones	133.67	1.01	132.31	99%	2199196	0	0	133.682083
escherichia_coli.k32.S_local.k_19.d_2.M_runs	escherichia_coli.k32	local	19	2	runs	177.30	3.38	173.68	99%	14779396	0	0	177.308876
escherichia_coli.k32.S_local.k_19.d_2.M_runsapprox	escherichia_coli.k32	local	19	2	runsapprox	178.16	3.48	174.44	99%	14779464	0	0	178.168854
escherichia_coli.k32.S_local.k_19.d_2.M_zeros	escherichia_coli.k32	local	19	2	zeros	131.96	1.55	129.97	99%	2199196	0	0	131.972537
escherichia_coli.k32.S_local.k_19.d_3.M_default	escherichia_coli.k32	local	19	3	default	28.31	0.31	0.69	3%	166972	104728	0	28.72708
escherichia_coli.k32.S_local.k_19.d_3.M_ones	escherichia_coli.k32	local	19	3	ones	112.61	0.77	111.63	99%	2199232	0	0	112.619665
escherichia_coli.k32.S_local.k_19.d_3.M_runs	escherichia_coli.k32	local	19	3	runs	186.02	3.65	182.18	99%	14792824	0	0	186.027483
escherichia_coli.k32.S_local.k_19.d_3.M_runsapprox	escherichia_coli.k32	local	19	3	runsapprox	169.44	3.21	166.00	99%	14792936	0	0	169.444533
escherichia_coli.k32.S_local.k_19.d_3.M_zeros	escherichia_coli.k32	local	19	3	zeros	108.39	0.64	107.55	99%	2199232	0	0	108.398837
