pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
escherichia_coli.k32.S_eulertigs.k_16.d_na.M_zeros	escherichia_coli.k32	eulertigs	16	na	zeros	93.34	0.50	92.75	99%	2199252	0	0	93.349956
escherichia_coli.k32.S_greedytigs.k_16.d_na.M_default	escherichia_coli.k32	greedytigs	16	na	default	2.58	0.25	3.38	140%	410124	0	0	2.759271
escherichia_coli.k32.S_greedytigs.k_16.d_na.M_ones	escherichia_coli.k32	greedytigs	16	na	ones	86.90	1.42	85.42	99%	2199216	0	0	86.914125
escherichia_coli.k32.S_greedytigs.k_16.d_na.M_runs	escherichia_coli.k32	greedytigs	16	na	runs	206.70	7.55	198.95	99%	14526060	0	0	206.703227
escherichia_coli.k32.S_greedytigs.k_16.d_na.M_runsapprox	escherichia_coli.k32	greedytigs	16	na	runsapprox	163.16	3.61	159.32	99%	14526076	0	0	163.164559
escherichia_coli.k32.S_greedytigs.k_16.d_na.M_zeros	escherichia_coli.k32	greedytigs	16	na	zeros	68.89	0.49	68.33	99%	2199256	0	0	68.899568
escherichia_coli.k32.S_prophasm.k_16.d_na.M_default	escherichia_coli.k32	prophasm	16	na	default	8.03	0.86	12.78	169%	801604	0	0	8.296451
escherichia_coli.k32.S_prophasm.k_16.d_na.M_ones	escherichia_coli.k32	prophasm	16	na	ones	93.61	0.58	92.94	99%	2199252	0	0	93.614363
escherichia_coli.k32.S_prophasm.k_16.d_na.M_runs	escherichia_coli.k32	prophasm	16	na	runs	3948.91	16.78	3925.80	99%	14875104	0	0	3948.916674
escherichia_coli.k32.S_prophasm.k_16.d_na.M_runsapprox	escherichia_coli.k32	prophasm	16	na	runsapprox	194.37	3.21	190.89	99%	14182556	0	0	194.377675
escherichia_coli.k32.S_prophasm.k_16.d_na.M_zeros	escherichia_coli.k32	prophasm	16	na	zeros	83.01	0.46	82.45	99%	2199236	0	0	83.018583
escherichia_coli.k32.S_eulertigs.k_17.d_na.M_default	escherichia_coli.k32	eulertigs	17	na	default	5.80	0.61	9.74	178%	635584	0	0	6.045677
escherichia_coli.k32.S_eulertigs.k_17.d_na.M_ones	escherichia_coli.k32	eulertigs	17	na	ones	84.24	0.45	83.70	99%	2199256	0	0	84.248937
escherichia_coli.k32.S_eulertigs.k_17.d_na.M_runs	escherichia_coli.k32	eulertigs	17	na	runs	234.05	3.39	230.33	99%	14395756	0	0	234.056687
escherichia_coli.k32.S_eulertigs.k_17.d_na.M_runsapprox	escherichia_coli.k32	eulertigs	17	na	runsapprox	191.13	3.47	187.47	99%	14395516	0	0	191.136162
escherichia_coli.k32.S_eulertigs.k_17.d_na.M_zeros	escherichia_coli.k32	eulertigs	17	na	zeros	80.79	0.50	80.22	99%	2199256	0	0	80.801679
escherichia_coli.k32.S_greedytigs.k_17.d_na.M_default	escherichia_coli.k32	greedytigs	17	na	default	2.80	0.30	3.81	146%	383956	0	0	2.976037
escherichia_coli.k32.S_greedytigs.k_17.d_na.M_ones	escherichia_coli.k32	greedytigs	17	na	ones	73.25	0.39	72.78	99%	2199336	0	0	73.255229
escherichia_coli.k32.S_greedytigs.k_17.d_na.M_runs	escherichia_coli.k32	greedytigs	17	na	runs	187.84	4.01	183.65	99%	14796164	0	0	187.848728
escherichia_coli.k32.S_greedytigs.k_17.d_na.M_runsapprox	escherichia_coli.k32	greedytigs	17	na	runsapprox	165.22	3.46	161.53	99%	14796224	0	0	165.228232
escherichia_coli.k32.S_greedytigs.k_17.d_na.M_zeros	escherichia_coli.k32	greedytigs	17	na	zeros	71.36	0.76	70.52	99%	2199256	0	0	71.371959
escherichia_coli.k32.S_prophasm.k_17.d_na.M_default	escherichia_coli.k32	prophasm	17	na	default	5.88	0.60	9.68	174%	638128	0	0	6.112345
escherichia_coli.k32.S_prophasm.k_17.d_na.M_ones	escherichia_coli.k32	prophasm	17	na	ones	81.73	0.53	81.11	99%	2199256	0	0	81.7365
escherichia_coli.k32.S_prophasm.k_17.d_na.M_runs	escherichia_coli.k32	prophasm	17	na	runs	295.05	3.76	290.88	99%	14397996	0	0	295.058657
escherichia_coli.k32.S_prophasm.k_17.d_na.M_runsapprox	escherichia_coli.k32	prophasm	17	na	runsapprox	183.31	3.34	179.79	99%	14398048	0	0	183.320748
escherichia_coli.k32.S_prophasm.k_17.d_na.M_zeros	escherichia_coli.k32	prophasm	17	na	zeros	84.09	0.47	83.54	99%	2199180	0	0	84.101407
escherichia_coli.k32.S_eulertigs.k_18.d_na.M_default	escherichia_coli.k32	eulertigs	18	na	default	4.37	0.43	7.15	173%	537328	0	0	4.700865
escherichia_coli.k32.S_eulertigs.k_18.d_na.M_ones	escherichia_coli.k32	eulertigs	18	na	ones	79.73	0.52	79.13	99%	2199256	0	0	79.736971
escherichia_coli.k32.S_eulertigs.k_18.d_na.M_runs	escherichia_coli.k32	eulertigs	18	na	runs	178.96	3.48	175.27	99%	14591532	0	0	178.965505
escherichia_coli.k32.S_eulertigs.k_18.d_na.M_runsapprox	escherichia_coli.k32	eulertigs	18	na	runsapprox	175.90	3.57	172.11	99%	14591532	0	0	175.910883
escherichia_coli.k32.S_eulertigs.k_18.d_na.M_zeros	escherichia_coli.k32	eulertigs	18	na	zeros	74.81	0.47	74.26	99%	2199256	0	0	74.821192
escherichia_coli.k32.S_greedytigs.k_18.d_na.M_default	escherichia_coli.k32	greedytigs	18	na	default	2.88	0.33	4.12	154%	390112	0	0	3.073866
escherichia_coli.k32.S_greedytigs.k_18.d_na.M_ones	escherichia_coli.k32	greedytigs	18	na	ones	71.71	0.57	71.06	99%	2199144	0	0	71.719422
escherichia_coli.k32.S_greedytigs.k_18.d_na.M_runs	escherichia_coli.k32	greedytigs	18	na	runs	169.32	3.63	165.45	99%	14923700	0	0	169.32773
escherichia_coli.k32.S_greedytigs.k_18.d_na.M_runsapprox	escherichia_coli.k32	greedytigs	18	na	runsapprox	185.06	3.95	180.88	99%	14923680	0	0	185.067475
escherichia_coli.k32.S_greedytigs.k_18.d_na.M_zeros	escherichia_coli.k32	greedytigs	18	na	zeros	69.22	0.51	68.64	99%	2199256	0	0	69.23195
escherichia_coli.k32.S_matchtigs.k_18.d_na.M_default	escherichia_coli.k32	matchtigs	18	na	default	2.83	0.30	4.14	156%	378160	880	0	3.013151
escherichia_coli.k32.S_matchtigs.k_18.d_na.M_ones	escherichia_coli.k32	matchtigs	18	na	ones	67.26	0.41	66.77	99%	2199256	0	0	67.266689
escherichia_coli.k32.S_matchtigs.k_18.d_na.M_runs	escherichia_coli.k32	matchtigs	18	na	runs	176.55	5.83	170.54	99%	14790184	0	0	176.561973
escherichia_coli.k32.S_matchtigs.k_18.d_na.M_runsapprox	escherichia_coli.k32	matchtigs	18	na	runsapprox	199.06	10.17	188.70	99%	14791268	0	0	199.0708
escherichia_coli.k32.S_matchtigs.k_18.d_na.M_zeros	escherichia_coli.k32	matchtigs	18	na	zeros	68.77	0.41	68.28	99%	2199204	0	0	68.775419
escherichia_coli.k32.S_prophasm.k_18.d_na.M_default	escherichia_coli.k32	prophasm	18	na	default	4.71	0.47	7.68	173%	538836	0	0	4.986146
escherichia_coli.k32.S_prophasm.k_18.d_na.M_ones	escherichia_coli.k32	prophasm	18	na	ones	84.55	0.49	83.97	99%	2199256	0	0	84.55834
escherichia_coli.k32.S_prophasm.k_18.d_na.M_runs	escherichia_coli.k32	prophasm	18	na	runs	191.20	5.19	185.82	99%	14591492	0	0	191.209566
escherichia_coli.k32.S_prophasm.k_18.d_na.M_runsapprox	escherichia_coli.k32	prophasm	18	na	runsapprox	177.88	3.36	174.33	99%	14592496	0	0	177.887316
escherichia_coli.k32.S_prophasm.k_18.d_na.M_zeros	escherichia_coli.k32	prophasm	18	na	zeros	72.24	0.47	71.69	99%	2199204	0	0	72.245268
escherichia_coli.k32.S_eulertigs.k_19.d_na.M_default	escherichia_coli.k32	eulertigs	19	na	default	4.04	0.40	6.78	177%	532604	0	0	4.247588
escherichia_coli.k32.S_eulertigs.k_19.d_na.M_ones	escherichia_coli.k32	eulertigs	19	na	ones	77.58	0.39	77.11	99%	2199252	0	0	77.587098
escherichia_coli.k32.S_eulertigs.k_19.d_na.M_runs	escherichia_coli.k32	eulertigs	19	na	runs	200.40	7.59	192.61	99%	14779640	0	0	200.407176
escherichia_coli.k32.S_eulertigs.k_19.d_na.M_runsapprox	escherichia_coli.k32	eulertigs	19	na	runsapprox	208.58	8.17	200.26	99%	14779588	0	0	208.592847
escherichia_coli.k32.S_eulertigs.k_19.d_na.M_zeros	escherichia_coli.k32	eulertigs	19	na	zeros	79.30	0.47	78.73	99%	2199252	0	0	79.309516
escherichia_coli.k32.S_greedytigs.k_19.d_na.M_default	escherichia_coli.k32	greedytigs	19	na	default	2.81	0.30	4.16	159%	412508	0	0	2.994301
escherichia_coli.k32.S_greedytigs.k_19.d_na.M_ones	escherichia_coli.k32	greedytigs	19	na	ones	72.80	0.36	72.35	99%	2199256	0	0	72.813118
escherichia_coli.k32.S_greedytigs.k_19.d_na.M_runs	escherichia_coli.k32	greedytigs	19	na	runs	187.87	5.11	182.56	99%	15128040	0	0	187.875837
escherichia_coli.k32.S_greedytigs.k_19.d_na.M_runsapprox	escherichia_coli.k32	greedytigs	19	na	runsapprox	170.87	3.63	167.02	99%	15128404	0	0	170.88002
escherichia_coli.k32.S_greedytigs.k_19.d_na.M_zeros	escherichia_coli.k32	greedytigs	19	na	zeros	73.58	0.42	73.07	99%	2199256	0	0	73.593466
escherichia_coli.k32.S_prophasm.k_19.d_na.M_default	escherichia_coli.k32	prophasm	19	na	default	4.82	0.58	7.70	171%	534948	0	0	5.065131
escherichia_coli.k32.S_prophasm.k_19.d_na.M_ones	escherichia_coli.k32	prophasm	19	na	ones	78.75	0.42	78.26	99%	2199240	0	0	78.761105
escherichia_coli.k32.S_prophasm.k_19.d_na.M_runs	escherichia_coli.k32	prophasm	19	na	runs	189.81	3.70	185.94	99%	14780012	0	0	189.823741
escherichia_coli.k32.S_prophasm.k_19.d_na.M_runsapprox	escherichia_coli.k32	prophasm	19	na	runsapprox	171.96	3.51	168.22	99%	14780504	0	0	171.966002
escherichia_coli.k32.S_prophasm.k_19.d_na.M_zeros	escherichia_coli.k32	prophasm	19	na	zeros	78.31	0.47	77.76	99%	2199132	0	0	78.315569
escherichia_coli.k32.S_eulertigs.k_20.d_na.M_default	escherichia_coli.k32	eulertigs	20	na	default	4.08	0.37	6.84	176%	531540	0	0	4.29424
escherichia_coli.k32.S_eulertigs.k_20.d_na.M_ones	escherichia_coli.k32	eulertigs	20	na	ones	79.07	0.43	78.56	99%	2199256	0	0	79.075128
escherichia_coli.k32.S_eulertigs.k_20.d_na.M_runs	escherichia_coli.k32	eulertigs	20	na	runs	203.28	7.08	196.00	99%	16969204	0	0	203.286037
escherichia_coli.k32.S_eulertigs.k_20.d_na.M_runsapprox	escherichia_coli.k32	eulertigs	20	na	runsapprox	218.35	10.93	207.24	99%	16969976	0	0	218.362326
escherichia_coli.k32.S_eulertigs.k_20.d_na.M_zeros	escherichia_coli.k32	eulertigs	20	na	zeros	79.58	0.40	79.10	99%	2199256	0	0	79.585943
escherichia_coli.k32.S_greedytigs.k_20.d_na.M_default	escherichia_coli.k32	greedytigs	20	na	default	3.12	0.35	4.39	152%	424568	0	0	3.319045
escherichia_coli.k32.S_greedytigs.k_20.d_na.M_ones	escherichia_coli.k32	greedytigs	20	na	ones	75.46	0.50	74.86	99%	2199156	0	0	75.473006
escherichia_coli.k32.S_greedytigs.k_20.d_na.M_runs	escherichia_coli.k32	greedytigs	20	na	runs	226.44	11.45	214.77	99%	17334004	0	0	226.451247
escherichia_coli.k32.S_greedytigs.k_20.d_na.M_runsapprox	escherichia_coli.k32	greedytigs	20	na	runsapprox	184.09	4.07	179.79	99%	17334004	0	0	184.096039
escherichia_coli.k32.S_greedytigs.k_20.d_na.M_zeros	escherichia_coli.k32	greedytigs	20	na	zeros	72.43	0.48	71.87	99%	2199156	0	0	72.441952
escherichia_coli.k32.S_matchtigs.k_20.d_na.M_default	escherichia_coli.k32	matchtigs	20	na	default	2.90	0.32	4.24	157%	414676	0	0	3.092234
escherichia_coli.k32.S_matchtigs.k_20.d_na.M_ones	escherichia_coli.k32	matchtigs	20	na	ones	74.06	0.48	73.49	99%	2199132	0	0	74.064768
escherichia_coli.k32.S_matchtigs.k_20.d_na.M_runs	escherichia_coli.k32	matchtigs	20	na	runs	175.77	3.98	171.57	99%	17200180	0	0	175.782765
escherichia_coli.k32.S_matchtigs.k_20.d_na.M_runsapprox	escherichia_coli.k32	matchtigs	20	na	runsapprox	228.06	9.34	218.50	99%	17199236	0	0	228.067582
escherichia_coli.k32.S_matchtigs.k_20.d_na.M_zeros	escherichia_coli.k32	matchtigs	20	na	zeros	69.31	0.43	68.79	99%	2199256	0	0	69.318145
escherichia_coli.k32.S_prophasm.k_20.d_na.M_default	escherichia_coli.k32	prophasm	20	na	default	4.79	0.81	7.15	166%	532192	0	0	5.105957
escherichia_coli.k32.S_prophasm.k_20.d_na.M_ones	escherichia_coli.k32	prophasm	20	na	ones	81.50	0.52	80.90	99%	2199256	0	0	81.511871
escherichia_coli.k32.S_prophasm.k_20.d_na.M_runs	escherichia_coli.k32	prophasm	20	na	runs	188.25	3.80	184.26	99%	16964696	0	0	188.258663
escherichia_coli.k32.S_prophasm.k_20.d_na.M_runsapprox	escherichia_coli.k32	prophasm	20	na	runsapprox	185.06	3.67	181.14	99%	16964696	0	0	185.064666
escherichia_coli.k32.S_prophasm.k_20.d_na.M_zeros	escherichia_coli.k32	prophasm	20	na	zeros	77.93	0.43	77.42	99%	2199256	0	0	77.937838
escherichia_coli.k32.S_eulertigs.k_21.d_na.M_default	escherichia_coli.k32	eulertigs	21	na	default	3.72	0.42	6.13	176%	511240	0	0	3.922283
escherichia_coli.k32.S_eulertigs.k_21.d_na.M_ones	escherichia_coli.k32	eulertigs	21	na	ones	80.11	0.39	79.64	99%	2199256	0	0	80.122406
escherichia_coli.k32.S_eulertigs.k_21.d_na.M_runs	escherichia_coli.k32	eulertigs	21	na	runs	188.63	3.87	184.54	99%	16960132	0	0	188.640963
escherichia_coli.k32.S_eulertigs.k_21.d_na.M_runsapprox	escherichia_coli.k32	eulertigs	21	na	runsapprox	183.77	3.73	179.79	99%	16960132	0	0	183.779827
escherichia_coli.k32.S_eulertigs.k_21.d_na.M_zeros	escherichia_coli.k32	eulertigs	21	na	zeros	82.67	0.48	82.11	99%	2199256	0	0	82.6793
escherichia_coli.k32.S_greedytigs.k_21.d_na.M_default	escherichia_coli.k32	greedytigs	21	na	default	2.88	0.36	4.16	156%	429748	0	0	3.08295
escherichia_coli.k32.S_greedytigs.k_21.d_na.M_ones	escherichia_coli.k32	greedytigs	21	na	ones	79.49	0.57	78.83	99%	2199144	0	0	79.500942
escherichia_coli.k32.S_greedytigs.k_21.d_na.M_runs	escherichia_coli.k32	greedytigs	21	na	runs	186.17	4.04	181.90	99%	17293148	0	0	186.18079
escherichia_coli.k32.S_greedytigs.k_21.d_na.M_runsapprox	escherichia_coli.k32	greedytigs	21	na	runsapprox	207.73	11.81	195.72	99%	17293100	0	0	207.743662
escherichia_coli.k32.S_greedytigs.k_21.d_na.M_zeros	escherichia_coli.k32	greedytigs	21	na	zeros	83.19	0.65	82.45	99%	2199336	0	0	83.195511
escherichia_coli.k32.S_matchtigs.k_21.d_na.M_default	escherichia_coli.k32	matchtigs	21	na	default	2.83	0.35	4.14	159%	422448	0	0	3.021063
escherichia_coli.k32.S_matchtigs.k_21.d_na.M_ones	escherichia_coli.k32	matchtigs	21	na	ones	71.50	0.42	70.99	99%	2199236	0	0	71.506097
escherichia_coli.k32.S_matchtigs.k_21.d_na.M_runs	escherichia_coli.k32	matchtigs	21	na	runs	200.62	9.12	191.31	99%	17178584	0	0	200.628278
escherichia_coli.k32.S_matchtigs.k_21.d_na.M_runsapprox	escherichia_coli.k32	matchtigs	21	na	runsapprox	212.20	10.23	201.73	99%	17178628	0	0	212.21195
escherichia_coli.k32.S_matchtigs.k_21.d_na.M_zeros	escherichia_coli.k32	matchtigs	21	na	zeros	72.77	0.37	72.31	99%	2199356	0	0	72.773813
escherichia_coli.k32.S_prophasm.k_21.d_na.M_default	escherichia_coli.k32	prophasm	21	na	default	4.19	0.31	6.90	172%	513000	0	0	4.402095
escherichia_coli.k32.S_prophasm.k_21.d_na.M_ones	escherichia_coli.k32	prophasm	21	na	ones	79.54	0.50	78.95	99%	2199256	0	0	79.545146
escherichia_coli.k32.S_prophasm.k_21.d_na.M_runs	escherichia_coli.k32	prophasm	21	na	runs	188.61	3.81	184.57	99%	16951088	0	0	188.618314
escherichia_coli.k32.S_prophasm.k_21.d_na.M_runsapprox	escherichia_coli.k32	prophasm	21	na	runsapprox	226.26	5.74	220.28	99%	16951088	0	0	226.267576
escherichia_coli.k32.S_prophasm.k_21.d_na.M_zeros	escherichia_coli.k32	prophasm	21	na	zeros	79.24	0.51	78.66	99%	2199256	0	0	79.243776
escherichia_coli.k32.S_eulertigs.k_22.d_na.M_default	escherichia_coli.k32	eulertigs	22	na	default	3.89	0.41	6.45	176%	532936	0	0	4.108737
escherichia_coli.k32.S_eulertigs.k_22.d_na.M_ones	escherichia_coli.k32	eulertigs	22	na	ones	82.20	0.40	81.72	99%	2199256	0	0	82.209638
escherichia_coli.k32.S_eulertigs.k_22.d_na.M_runs	escherichia_coli.k32	eulertigs	22	na	runs	195.27	3.59	191.44	99%	16959748	0	0	195.27984
escherichia_coli.k32.S_eulertigs.k_22.d_na.M_runsapprox	escherichia_coli.k32	eulertigs	22	na	runsapprox	191.02	3.87	186.90	99%	16959748	0	0	191.026306
escherichia_coli.k32.S_eulertigs.k_22.d_na.M_zeros	escherichia_coli.k32	eulertigs	22	na	zeros	82.33	0.44	81.79	99%	2199256	0	0	82.338753
escherichia_coli.k32.S_greedytigs.k_22.d_na.M_default	escherichia_coli.k32	greedytigs	22	na	default	2.87	0.26	4.15	153%	442528	0	0	3.060056
escherichia_coli.k32.S_greedytigs.k_22.d_na.M_ones	escherichia_coli.k32	greedytigs	22	na	ones	81.29	0.76	80.45	99%	2199256	0	0	81.300689
escherichia_coli.k32.S_greedytigs.k_22.d_na.M_runs	escherichia_coli.k32	greedytigs	22	na	runs	189.57	3.96	185.37	99%	17321972	0	0	189.575592
escherichia_coli.k32.S_greedytigs.k_22.d_na.M_runsapprox	escherichia_coli.k32	greedytigs	22	na	runsapprox	183.61	4.18	179.17	99%	17321972	0	0	183.620236
escherichia_coli.k32.S_greedytigs.k_22.d_na.M_zeros	escherichia_coli.k32	greedytigs	22	na	zeros	116.32	3.06	113.17	99%	2199156	0	0	116.330526
escherichia_coli.k32.S_matchtigs.k_22.d_na.M_default	escherichia_coli.k32	matchtigs	22	na	default	2.91	0.35	4.26	158%	432344	0	0	3.098901
escherichia_coli.k32.S_matchtigs.k_22.d_na.M_ones	escherichia_coli.k32	matchtigs	22	na	ones	75.06	0.45	74.54	99%	2199252	0	0	75.070502
escherichia_coli.k32.S_matchtigs.k_22.d_na.M_runs	escherichia_coli.k32	matchtigs	22	na	runs	227.65	13.55	213.93	99%	17193932	0	0	227.659107
escherichia_coli.k32.S_matchtigs.k_22.d_na.M_runsapprox	escherichia_coli.k32	matchtigs	22	na	runsapprox	202.87	4.78	197.85	99%	17193932	0	0	202.876672
escherichia_coli.k32.S_matchtigs.k_22.d_na.M_zeros	escherichia_coli.k32	matchtigs	22	na	zeros	95.42	2.45	92.89	99%	2199256	0	0	95.429857
escherichia_coli.k32.S_prophasm.k_22.d_na.M_default	escherichia_coli.k32	prophasm	22	na	default	4.60	0.49	7.47	173%	534556	0	0	4.945931
escherichia_coli.k32.S_prophasm.k_22.d_na.M_ones	escherichia_coli.k32	prophasm	22	na	ones	84.30	0.50	83.70	99%	2199256	0	0	84.30502
escherichia_coli.k32.S_prophasm.k_22.d_na.M_runs	escherichia_coli.k32	prophasm	22	na	runs	201.01	5.38	195.42	99%	16947984	0	0	201.014279
escherichia_coli.k32.S_prophasm.k_22.d_na.M_runsapprox	escherichia_coli.k32	prophasm	22	na	runsapprox	198.01	7.80	190.01	99%	16947100	0	0	198.015172
escherichia_coli.k32.S_prophasm.k_22.d_na.M_zeros	escherichia_coli.k32	prophasm	22	na	zeros	84.26	0.49	83.70	99%	2199256	0	0	84.269453
escherichia_coli.k32.S_eulertigs.k_23.d_na.M_default	escherichia_coli.k32	eulertigs	23	na	default	4.06	0.45	6.73	176%	539296	0	0	4.29263
escherichia_coli.k32.S_eulertigs.k_23.d_na.M_ones	escherichia_coli.k32	eulertigs	23	na	ones	96.63	0.55	95.99	99%	2199256	0	0	96.638365
escherichia_coli.k32.S_eulertigs.k_23.d_na.M_runs	escherichia_coli.k32	eulertigs	23	na	runs	226.62	9.22	217.19	99%	16958028	0	0	226.626646
escherichia_coli.k32.S_eulertigs.k_23.d_na.M_runsapprox	escherichia_coli.k32	eulertigs	23	na	runsapprox	247.28	11.89	235.19	99%	16957908	0	0	247.292443
escherichia_coli.k32.S_eulertigs.k_23.d_na.M_zeros	escherichia_coli.k32	eulertigs	23	na	zeros	94.94	1.27	93.59	99%	2199208	0	0	94.949284
escherichia_coli.k32.S_greedytigs.k_23.d_na.M_default	escherichia_coli.k32	greedytigs	23	na	default	2.90	0.37	4.08	153%	452240	0	0	3.101561
escherichia_coli.k32.S_greedytigs.k_23.d_na.M_ones	escherichia_coli.k32	greedytigs	23	na	ones	77.21	0.44	76.68	99%	2199256	0	0	77.220915
escherichia_coli.k32.S_greedytigs.k_23.d_na.M_runs	escherichia_coli.k32	greedytigs	23	na	runs	187.67	4.06	183.35	99%	17324212	0	0	187.67767
escherichia_coli.k32.S_greedytigs.k_23.d_na.M_runsapprox	escherichia_coli.k32	greedytigs	23	na	runsapprox	190.47	4.33	185.88	99%	17324212	0	0	190.477931
escherichia_coli.k32.S_greedytigs.k_23.d_na.M_zeros	escherichia_coli.k32	greedytigs	23	na	zeros	86.01	0.72	85.22	99%	2199180	0	0	86.02446
escherichia_coli.k32.S_prophasm.k_23.d_na.M_default	escherichia_coli.k32	prophasm	23	na	default	4.48	0.42	7.29	172%	541004	0	0	4.783184
escherichia_coli.k32.S_prophasm.k_23.d_na.M_ones	escherichia_coli.k32	prophasm	23	na	ones	86.01	0.55	85.37	99%	2199256	0	0	86.016216
escherichia_coli.k32.S_prophasm.k_23.d_na.M_runs	escherichia_coli.k32	prophasm	23	na	runs	199.13	4.20	194.70	99%	16945920	0	0	199.136875
escherichia_coli.k32.S_prophasm.k_23.d_na.M_runsapprox	escherichia_coli.k32	prophasm	23	na	runsapprox	198.62	3.93	194.42	99%	16945920	0	0	198.631651
escherichia_coli.k32.S_prophasm.k_23.d_na.M_zeros	escherichia_coli.k32	prophasm	23	na	zeros	91.55	0.55	90.90	99%	2199256	0	0	91.561322
escherichia_coli.k32.S_eulertigs.k_31.d_na.M_default	escherichia_coli.k32	eulertigs	31	na	default	4.26	0.50	6.99	175%	594252	0	0	4.625547
escherichia_coli.k32.S_eulertigs.k_31.d_na.M_ones	escherichia_coli.k32	eulertigs	31	na	ones	99.19	0.52	98.57	99%	2199256	0	0	99.20102
escherichia_coli.k32.S_eulertigs.k_31.d_na.M_runs	escherichia_coli.k32	eulertigs	31	na	runs	238.24	4.49	233.40	99%	16944416	0	0	238.251245
escherichia_coli.k32.S_eulertigs.k_31.d_na.M_runsapprox	escherichia_coli.k32	eulertigs	31	na	runsapprox	233.84	4.61	228.97	99%	16944416	0	0	233.852952
escherichia_coli.k32.S_eulertigs.k_31.d_na.M_zeros	escherichia_coli.k32	eulertigs	31	na	zeros	98.81	0.64	98.08	99%	2199256	0	0	98.821204
escherichia_coli.k32.S_greedytigs.k_31.d_na.M_default	escherichia_coli.k32	greedytigs	31	na	default	3.46	0.36	4.71	146%	526592	0	0	3.697015
escherichia_coli.k32.S_greedytigs.k_31.d_na.M_ones	escherichia_coli.k32	greedytigs	31	na	ones	90.75	0.51	90.13	99%	2199192	0	0	90.757834
escherichia_coli.k32.S_greedytigs.k_31.d_na.M_runs	escherichia_coli.k32	greedytigs	31	na	runs	229.35	4.68	224.36	99%	17328876	0	0	229.363152
escherichia_coli.k32.S_greedytigs.k_31.d_na.M_runsapprox	escherichia_coli.k32	greedytigs	31	na	runsapprox	330.93	10.31	320.33	99%	17327860	0	0	330.941311
escherichia_coli.k32.S_greedytigs.k_31.d_na.M_zeros	escherichia_coli.k32	greedytigs	31	na	zeros	92.51	0.47	91.94	99%	2199256	0	0	92.515054
escherichia_coli.k32.S_matchtigs.k_31.d_na.M_default	escherichia_coli.k32	matchtigs	31	na	default	3.06	0.37	4.30	152%	508164	0	0	3.2781
escherichia_coli.k32.S_matchtigs.k_31.d_na.M_ones	escherichia_coli.k32	matchtigs	31	na	ones	89.27	0.45	88.71	99%	2199144	0	0	89.276066
escherichia_coli.k32.S_matchtigs.k_31.d_na.M_runs	escherichia_coli.k32	matchtigs	31	na	runs	224.98	4.40	220.27	99%	17161468	0	0	224.987711
escherichia_coli.k32.S_matchtigs.k_31.d_na.M_runsapprox	escherichia_coli.k32	matchtigs	31	na	runsapprox	314.47	15.97	298.25	99%	17160496	0	0	314.47503
escherichia_coli.k32.S_matchtigs.k_31.d_na.M_zeros	escherichia_coli.k32	matchtigs	31	na	zeros	90.07	0.49	89.48	99%	2199360	0	0	90.078419
escherichia_coli.k32.S_prophasm.k_31.d_na.M_default	escherichia_coli.k32	prophasm	31	na	default	5.20	0.60	8.33	171%	596196	0	0	5.492656
escherichia_coli.k32.S_prophasm.k_31.d_na.M_ones	escherichia_coli.k32	prophasm	31	na	ones	100.32	0.57	99.63	99%	2199256	0	0	100.33139
escherichia_coli.k32.S_prophasm.k_31.d_na.M_runs	escherichia_coli.k32	prophasm	31	na	runs	241.27	4.29	236.64	99%	16932888	0	0	241.275345
escherichia_coli.k32.S_prophasm.k_31.d_na.M_runsapprox	escherichia_coli.k32	prophasm	31	na	runsapprox	237.61	4.23	233.08	99%	16932888	0	0	237.616998
escherichia_coli.k32.S_prophasm.k_31.d_na.M_zeros	escherichia_coli.k32	prophasm	31	na	zeros	100.04	0.44	99.51	99%	2199256	0	0	100.045884
human.S_eulertigs.k_9.d_na.M_default	human	eulertigs	9	na	default	Command exited with non-zero status 120	0.079483	na	na	na	na	na	na
human.S_greedytigs.k_9.d_na.M_default	human	greedytigs	9	na	default	Command exited with non-zero status 120	0.077256	na	na	na	na	na	na
human.S_matchtigs.k_9.d_na.M_default	human	matchtigs	9	na	default	Command exited with non-zero status 120	0.077257	na	na	na	na	na	na
human.S_prophasm.k_9.d_na.M_default	human	prophasm	9	na	default	Command exited with non-zero status 120	0.0781	na	na	na	na	na	na
human.S_eulertigs.k_11.d_na.M_default	human	eulertigs	11	na	default	Command exited with non-zero status 120	0.141431	na	na	na	na	na	na
human.S_greedytigs.k_11.d_na.M_default	human	greedytigs	11	na	default	Command exited with non-zero status 120	0.120414	na	na	na	na	na	na
human.S_matchtigs.k_11.d_na.M_default	human	matchtigs	11	na	default	Command exited with non-zero status 120	0.114845	na	na	na	na	na	na
