genome	S_alg	k	d	M_alg	M_compr_alg	kmer_count	l	o	z	r	tigs_ns	tigs_cl	enc0_xz_bytes	S_xz_bytes	M_compr_bytes	enc1_compr_bytes	enc2_xz_bytes	pref
escherichia_coli.k32	matchtigs	8	na	zeros	rrr	32896	33264	32896	368	208	1	33264	9500	9500	523	10023	9884	escherichia_coli.k32.S_matchtigs.k_8.d_na.M_zeros.C_rrr
escherichia_coli.k32	matchtigs	8	na	zeros	xz	32896	33264	32896	368	208	1	33264	9500	9500	588	10088	9884	escherichia_coli.k32.S_matchtigs.k_8.d_na.M_zeros.C_xz
escherichia_coli.k32	prophasm	8	na	default	EliasFano	32896	34919	32896	2023	289	289	34919	4624	4340	576	4916	5172	escherichia_coli.k32.S_prophasm.k_8.d_na.M_default.C_EliasFano
escherichia_coli.k32	prophasm	8	na	default	bzip	32896	34919	32896	2023	289	289	34919	4624	4340	372	4712	5172	escherichia_coli.k32.S_prophasm.k_8.d_na.M_default.C_bzip
escherichia_coli.k32	prophasm	8	na	default	rrr	32896	34919	32896	2023	289	289	34919	4624	4340	1123	5463	5172	escherichia_coli.k32.S_prophasm.k_8.d_na.M_default.C_rrr
escherichia_coli.k32	prophasm	8	na	default	xz	32896	34919	32896	2023	289	289	34919	4624	4340	576	4916	5172	escherichia_coli.k32.S_prophasm.k_8.d_na.M_default.C_xz
escherichia_coli.k32	prophasm	8	na	ones	EliasFano	32896	34919	34912	7	1	289	34919	4624	4340	8	4348	4348	escherichia_coli.k32.S_prophasm.k_8.d_na.M_ones.C_EliasFano
escherichia_coli.k32	prophasm	8	na	ones	bzip	32896	34919	34912	7	1	289	34919	4624	4340	51	4391	4348	escherichia_coli.k32.S_prophasm.k_8.d_na.M_ones.C_bzip
escherichia_coli.k32	prophasm	8	na	ones	rrr	32896	34919	34912	7	1	289	34919	4624	4340	243	4583	4348	escherichia_coli.k32.S_prophasm.k_8.d_na.M_ones.C_rrr
escherichia_coli.k32	prophasm	8	na	ones	xz	32896	34919	34912	7	1	289	34919	4624	4340	144	4484	4348	escherichia_coli.k32.S_prophasm.k_8.d_na.M_ones.C_xz
escherichia_coli.k32	prophasm	8	na	runs	EliasFano	32896	34919	34912	7	1	289	34919	4624	4340	8	4348	4348	escherichia_coli.k32.S_prophasm.k_8.d_na.M_runs.C_EliasFano
escherichia_coli.k32	prophasm	8	na	runs	bzip	32896	34919	34912	7	1	289	34919	4624	4340	51	4391	4348	escherichia_coli.k32.S_prophasm.k_8.d_na.M_runs.C_bzip
escherichia_coli.k32	prophasm	8	na	runs	rrr	32896	34919	34912	7	1	289	34919	4624	4340	243	4583	4348	escherichia_coli.k32.S_prophasm.k_8.d_na.M_runs.C_rrr
escherichia_coli.k32	prophasm	8	na	runs	xz	32896	34919	34912	7	1	289	34919	4624	4340	144	4484	4348	escherichia_coli.k32.S_prophasm.k_8.d_na.M_runs.C_xz
escherichia_coli.k32	prophasm	8	na	runsapprox	EliasFano	32896	34919	34912	7	1	289	34919	4624	4340	8	4348	4348	escherichia_coli.k32.S_prophasm.k_8.d_na.M_runsapprox.C_EliasFano
escherichia_coli.k32	prophasm	8	na	runsapprox	bzip	32896	34919	34912	7	1	289	34919	4624	4340	51	4391	4348	escherichia_coli.k32.S_prophasm.k_8.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	prophasm	8	na	runsapprox	rrr	32896	34919	34912	7	1	289	34919	4624	4340	243	4583	4348	escherichia_coli.k32.S_prophasm.k_8.d_na.M_runsapprox.C_rrr
escherichia_coli.k32	prophasm	8	na	runsapprox	xz	32896	34919	34912	7	1	289	34919	4624	4340	144	4484	4348	escherichia_coli.k32.S_prophasm.k_8.d_na.M_runsapprox.C_xz
escherichia_coli.k32	prophasm	8	na	zeros	EliasFano	32896	34919	32896	2023	520	289	34919	4624	4340	928	5268	5456	escherichia_coli.k32.S_prophasm.k_8.d_na.M_zeros.C_EliasFano
escherichia_coli.k32	prophasm	8	na	zeros	bzip	32896	34919	32896	2023	520	289	34919	4624	4340	855	5195	5456	escherichia_coli.k32.S_prophasm.k_8.d_na.M_zeros.C_bzip
escherichia_coli.k32	prophasm	8	na	zeros	rrr	32896	34919	32896	2023	520	289	34919	4624	4340	1115	5455	5456	escherichia_coli.k32.S_prophasm.k_8.d_na.M_zeros.C_rrr
escherichia_coli.k32	prophasm	8	na	zeros	xz	32896	34919	32896	2023	520	289	34919	4624	4340	1004	5344	5456	escherichia_coli.k32.S_prophasm.k_8.d_na.M_zeros.C_xz
escherichia_coli.k32	eulertigs	9	na	default	EliasFano	131072	131080	131072	8	1	1	131080	36568	36564	8	36572	36568	escherichia_coli.k32.S_eulertigs.k_9.d_na.M_default.C_EliasFano
escherichia_coli.k32	eulertigs	9	na	default	bzip	131072	131080	131072	8	1	1	131080	36568	36564	49	36613	36568	escherichia_coli.k32.S_eulertigs.k_9.d_na.M_default.C_bzip
escherichia_coli.k32	eulertigs	9	na	default	rrr	131072	131080	131072	8	1	1	131080	36568	36564	651	37215	36568	escherichia_coli.k32.S_eulertigs.k_9.d_na.M_default.C_rrr
escherichia_coli.k32	eulertigs	9	na	default	xz	131072	131080	131072	8	1	1	131080	36568	36564	164	36728	36568	escherichia_coli.k32.S_eulertigs.k_9.d_na.M_default.C_xz
escherichia_coli.k32	eulertigs	9	na	ones	EliasFano	131072	131080	131072	8	1	1	131080	36568	36564	8	36572	36568	escherichia_coli.k32.S_eulertigs.k_9.d_na.M_ones.C_EliasFano
escherichia_coli.k32	eulertigs	9	na	ones	bzip	131072	131080	131072	8	1	1	131080	36568	36564	49	36613	36568	escherichia_coli.k32.S_eulertigs.k_9.d_na.M_ones.C_bzip
escherichia_coli.k32	eulertigs	9	na	ones	rrr	131072	131080	131072	8	1	1	131080	36568	36564	651	37215	36568	escherichia_coli.k32.S_eulertigs.k_9.d_na.M_ones.C_rrr
escherichia_coli.k32	eulertigs	9	na	ones	xz	131072	131080	131072	8	1	1	131080	36568	36564	164	36728	36568	escherichia_coli.k32.S_eulertigs.k_9.d_na.M_ones.C_xz
escherichia_coli.k32	eulertigs	9	na	runs	EliasFano	131072	131080	131072	8	1	1	131080	36568	36564	8	36572	36568	escherichia_coli.k32.S_eulertigs.k_9.d_na.M_runs.C_EliasFano
escherichia_coli.k32	eulertigs	9	na	runs	bzip	131072	131080	131072	8	1	1	131080	36568	36564	49	36613	36568	escherichia_coli.k32.S_eulertigs.k_9.d_na.M_runs.C_bzip
escherichia_coli.k32	eulertigs	9	na	runs	rrr	131072	131080	131072	8	1	1	131080	36568	36564	651	37215	36568	escherichia_coli.k32.S_eulertigs.k_9.d_na.M_runs.C_rrr
escherichia_coli.k32	eulertigs	9	na	runs	xz	131072	131080	131072	8	1	1	131080	36568	36564	164	36728	36568	escherichia_coli.k32.S_eulertigs.k_9.d_na.M_runs.C_xz
escherichia_coli.k32	eulertigs	9	na	runsapprox	EliasFano	131072	131080	131072	8	1	1	131080	36568	36564	8	36572	36568	escherichia_coli.k32.S_eulertigs.k_9.d_na.M_runsapprox.C_EliasFano
escherichia_coli.k32	eulertigs	9	na	runsapprox	bzip	131072	131080	131072	8	1	1	131080	36568	36564	49	36613	36568	escherichia_coli.k32.S_eulertigs.k_9.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	eulertigs	9	na	runsapprox	rrr	131072	131080	131072	8	1	1	131080	36568	36564	651	37215	36568	escherichia_coli.k32.S_eulertigs.k_9.d_na.M_runsapprox.C_rrr
escherichia_coli.k32	eulertigs	9	na	runsapprox	xz	131072	131080	131072	8	1	1	131080	36568	36564	164	36728	36568	escherichia_coli.k32.S_eulertigs.k_9.d_na.M_runsapprox.C_xz
escherichia_coli.k32	eulertigs	9	na	zeros	EliasFano	131072	131080	131072	8	1	1	131080	36568	36564	8	36572	36568	escherichia_coli.k32.S_eulertigs.k_9.d_na.M_zeros.C_EliasFano
escherichia_coli.k32	eulertigs	9	na	zeros	bzip	131072	131080	131072	8	1	1	131080	36568	36564	49	36613	36568	escherichia_coli.k32.S_eulertigs.k_9.d_na.M_zeros.C_bzip
escherichia_coli.k32	eulertigs	9	na	zeros	rrr	131072	131080	131072	8	1	1	131080	36568	36564	651	37215	36568	escherichia_coli.k32.S_eulertigs.k_9.d_na.M_zeros.C_rrr
escherichia_coli.k32	eulertigs	9	na	zeros	xz	131072	131080	131072	8	1	1	131080	36568	36564	164	36728	36568	escherichia_coli.k32.S_eulertigs.k_9.d_na.M_zeros.C_xz
escherichia_coli.k32	greedytigs	9	na	default	EliasFano	131072	131080	131072	8	1	1	131080	36568	36564	8	36572	36568	escherichia_coli.k32.S_greedytigs.k_9.d_na.M_default.C_EliasFano
escherichia_coli.k32	greedytigs	9	na	default	bzip	131072	131080	131072	8	1	1	131080	36568	36564	49	36613	36568	escherichia_coli.k32.S_greedytigs.k_9.d_na.M_default.C_bzip
escherichia_coli.k32	greedytigs	9	na	default	rrr	131072	131080	131072	8	1	1	131080	36568	36564	651	37215	36568	escherichia_coli.k32.S_greedytigs.k_9.d_na.M_default.C_rrr
escherichia_coli.k32	greedytigs	9	na	default	xz	131072	131080	131072	8	1	1	131080	36568	36564	164	36728	36568	escherichia_coli.k32.S_greedytigs.k_9.d_na.M_default.C_xz
escherichia_coli.k32	greedytigs	9	na	ones	EliasFano	131072	131080	131072	8	1	1	131080	36568	36564	8	36572	36568	escherichia_coli.k32.S_greedytigs.k_9.d_na.M_ones.C_EliasFano
escherichia_coli.k32	greedytigs	9	na	ones	bzip	131072	131080	131072	8	1	1	131080	36568	36564	49	36613	36568	escherichia_coli.k32.S_greedytigs.k_9.d_na.M_ones.C_bzip
escherichia_coli.k32	greedytigs	9	na	ones	rrr	131072	131080	131072	8	1	1	131080	36568	36564	651	37215	36568	escherichia_coli.k32.S_greedytigs.k_9.d_na.M_ones.C_rrr
escherichia_coli.k32	greedytigs	9	na	ones	xz	131072	131080	131072	8	1	1	131080	36568	36564	164	36728	36568	escherichia_coli.k32.S_greedytigs.k_9.d_na.M_ones.C_xz
escherichia_coli.k32	greedytigs	9	na	runs	EliasFano	131072	131080	131072	8	1	1	131080	36568	36564	8	36572	36568	escherichia_coli.k32.S_greedytigs.k_9.d_na.M_runs.C_EliasFano
escherichia_coli.k32	greedytigs	9	na	runs	bzip	131072	131080	131072	8	1	1	131080	36568	36564	49	36613	36568	escherichia_coli.k32.S_greedytigs.k_9.d_na.M_runs.C_bzip
escherichia_coli.k32	greedytigs	9	na	runs	rrr	131072	131080	131072	8	1	1	131080	36568	36564	651	37215	36568	escherichia_coli.k32.S_greedytigs.k_9.d_na.M_runs.C_rrr
escherichia_coli.k32	greedytigs	9	na	runs	xz	131072	131080	131072	8	1	1	131080	36568	36564	164	36728	36568	escherichia_coli.k32.S_greedytigs.k_9.d_na.M_runs.C_xz
escherichia_coli.k32	greedytigs	9	na	runsapprox	EliasFano	131072	131080	131072	8	1	1	131080	36568	36564	8	36572	36568	escherichia_coli.k32.S_greedytigs.k_9.d_na.M_runsapprox.C_EliasFano
escherichia_coli.k32	greedytigs	9	na	runsapprox	bzip	131072	131080	131072	8	1	1	131080	36568	36564	49	36613	36568	escherichia_coli.k32.S_greedytigs.k_9.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	greedytigs	9	na	runsapprox	rrr	131072	131080	131072	8	1	1	131080	36568	36564	651	37215	36568	escherichia_coli.k32.S_greedytigs.k_9.d_na.M_runsapprox.C_rrr
escherichia_coli.k32	greedytigs	9	na	runsapprox	xz	131072	131080	131072	8	1	1	131080	36568	36564	164	36728	36568	escherichia_coli.k32.S_greedytigs.k_9.d_na.M_runsapprox.C_xz
escherichia_coli.k32	greedytigs	9	na	zeros	EliasFano	131072	131080	131072	8	1	1	131080	36568	36564	8	36572	36568	escherichia_coli.k32.S_greedytigs.k_9.d_na.M_zeros.C_EliasFano
escherichia_coli.k32	greedytigs	9	na	zeros	bzip	131072	131080	131072	8	1	1	131080	36568	36564	49	36613	36568	escherichia_coli.k32.S_greedytigs.k_9.d_na.M_zeros.C_bzip
escherichia_coli.k32	greedytigs	9	na	zeros	rrr	131072	131080	131072	8	1	1	131080	36568	36564	651	37215	36568	escherichia_coli.k32.S_greedytigs.k_9.d_na.M_zeros.C_rrr
escherichia_coli.k32	greedytigs	9	na	zeros	xz	131072	131080	131072	8	1	1	131080	36568	36564	164	36728	36568	escherichia_coli.k32.S_greedytigs.k_9.d_na.M_zeros.C_xz
escherichia_coli.k32	matchtigs	9	na	default	EliasFano	131072	131080	131072	8	1	1	131080	36568	36564	8	36572	36568	escherichia_coli.k32.S_matchtigs.k_9.d_na.M_default.C_EliasFano
escherichia_coli.k32	matchtigs	9	na	default	bzip	131072	131080	131072	8	1	1	131080	36568	36564	49	36613	36568	escherichia_coli.k32.S_matchtigs.k_9.d_na.M_default.C_bzip
escherichia_coli.k32	matchtigs	9	na	default	rrr	131072	131080	131072	8	1	1	131080	36568	36564	651	37215	36568	escherichia_coli.k32.S_matchtigs.k_9.d_na.M_default.C_rrr
escherichia_coli.k32	matchtigs	9	na	default	xz	131072	131080	131072	8	1	1	131080	36568	36564	164	36728	36568	escherichia_coli.k32.S_matchtigs.k_9.d_na.M_default.C_xz
escherichia_coli.k32	matchtigs	9	na	ones	EliasFano	131072	131080	131072	8	1	1	131080	36568	36564	8	36572	36568	escherichia_coli.k32.S_matchtigs.k_9.d_na.M_ones.C_EliasFano
escherichia_coli.k32	matchtigs	9	na	ones	bzip	131072	131080	131072	8	1	1	131080	36568	36564	49	36613	36568	escherichia_coli.k32.S_matchtigs.k_9.d_na.M_ones.C_bzip
escherichia_coli.k32	matchtigs	9	na	ones	rrr	131072	131080	131072	8	1	1	131080	36568	36564	651	37215	36568	escherichia_coli.k32.S_matchtigs.k_9.d_na.M_ones.C_rrr
escherichia_coli.k32	matchtigs	9	na	ones	xz	131072	131080	131072	8	1	1	131080	36568	36564	164	36728	36568	escherichia_coli.k32.S_matchtigs.k_9.d_na.M_ones.C_xz
escherichia_coli.k32	matchtigs	9	na	runs	EliasFano	131072	131080	131072	8	1	1	131080	36568	36564	8	36572	36568	escherichia_coli.k32.S_matchtigs.k_9.d_na.M_runs.C_EliasFano
escherichia_coli.k32	matchtigs	9	na	runs	bzip	131072	131080	131072	8	1	1	131080	36568	36564	49	36613	36568	escherichia_coli.k32.S_matchtigs.k_9.d_na.M_runs.C_bzip
escherichia_coli.k32	matchtigs	9	na	runs	rrr	131072	131080	131072	8	1	1	131080	36568	36564	651	37215	36568	escherichia_coli.k32.S_matchtigs.k_9.d_na.M_runs.C_rrr
escherichia_coli.k32	matchtigs	9	na	runs	xz	131072	131080	131072	8	1	1	131080	36568	36564	164	36728	36568	escherichia_coli.k32.S_matchtigs.k_9.d_na.M_runs.C_xz
escherichia_coli.k32	matchtigs	9	na	runsapprox	EliasFano	131072	131080	131072	8	1	1	131080	36568	36564	8	36572	36568	escherichia_coli.k32.S_matchtigs.k_9.d_na.M_runsapprox.C_EliasFano
escherichia_coli.k32	matchtigs	9	na	runsapprox	bzip	131072	131080	131072	8	1	1	131080	36568	36564	49	36613	36568	escherichia_coli.k32.S_matchtigs.k_9.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	matchtigs	9	na	runsapprox	rrr	131072	131080	131072	8	1	1	131080	36568	36564	651	37215	36568	escherichia_coli.k32.S_matchtigs.k_9.d_na.M_runsapprox.C_rrr
escherichia_coli.k32	matchtigs	9	na	runsapprox	xz	131072	131080	131072	8	1	1	131080	36568	36564	164	36728	36568	escherichia_coli.k32.S_matchtigs.k_9.d_na.M_runsapprox.C_xz
escherichia_coli.k32	matchtigs	9	na	zeros	EliasFano	131072	131080	131072	8	1	1	131080	36568	36564	8	36572	36568	escherichia_coli.k32.S_matchtigs.k_9.d_na.M_zeros.C_EliasFano
escherichia_coli.k32	matchtigs	9	na	zeros	bzip	131072	131080	131072	8	1	1	131080	36568	36564	49	36613	36568	escherichia_coli.k32.S_matchtigs.k_9.d_na.M_zeros.C_bzip
escherichia_coli.k32	matchtigs	9	na	zeros	rrr	131072	131080	131072	8	1	1	131080	36568	36564	651	37215	36568	escherichia_coli.k32.S_matchtigs.k_9.d_na.M_zeros.C_rrr
escherichia_coli.k32	matchtigs	9	na	zeros	xz	131072	131080	131072	8	1	1	131080	36568	36564	164	36728	36568	escherichia_coli.k32.S_matchtigs.k_9.d_na.M_zeros.C_xz
escherichia_coli.k32	prophasm	9	na	default	EliasFano	131072	136872	131072	5800	725	725	136872	12892	12280	1552	13832	14792	escherichia_coli.k32.S_prophasm.k_9.d_na.M_default.C_EliasFano
escherichia_coli.k32	prophasm	9	na	default	bzip	131072	136872	131072	5800	725	725	136872	12892	12280	638	12918	14792	escherichia_coli.k32.S_prophasm.k_9.d_na.M_default.C_bzip
escherichia_coli.k32	prophasm	9	na	default	rrr	131072	136872	131072	5800	725	725	136872	12892	12280	3435	15715	14792	escherichia_coli.k32.S_prophasm.k_9.d_na.M_default.C_rrr
escherichia_coli.k32	prophasm	9	na	default	xz	131072	136872	131072	5800	725	725	136872	12892	12280	1184	13464	14792	escherichia_coli.k32.S_prophasm.k_9.d_na.M_default.C_xz
escherichia_coli.k32	prophasm	9	na	ones	EliasFano	131072	136872	136864	8	1	725	136872	12892	12280	8	12288	12288	escherichia_coli.k32.S_prophasm.k_9.d_na.M_ones.C_EliasFano
escherichia_coli.k32	prophasm	9	na	ones	bzip	131072	136872	136864	8	1	725	136872	12892	12280	51	12331	12288	escherichia_coli.k32.S_prophasm.k_9.d_na.M_ones.C_bzip
escherichia_coli.k32	prophasm	9	na	ones	rrr	131072	136872	136864	8	1	725	136872	12892	12280	707	12987	12288	escherichia_coli.k32.S_prophasm.k_9.d_na.M_ones.C_rrr
escherichia_coli.k32	prophasm	9	na	ones	xz	131072	136872	136864	8	1	725	136872	12892	12280	164	12444	12288	escherichia_coli.k32.S_prophasm.k_9.d_na.M_ones.C_xz
escherichia_coli.k32	prophasm	9	na	runs	EliasFano	131072	136872	136864	8	1	725	136872	12892	12280	8	12288	12288	escherichia_coli.k32.S_prophasm.k_9.d_na.M_runs.C_EliasFano
escherichia_coli.k32	prophasm	9	na	runs	bzip	131072	136872	136864	8	1	725	136872	12892	12280	51	12331	12288	escherichia_coli.k32.S_prophasm.k_9.d_na.M_runs.C_bzip
escherichia_coli.k32	prophasm	9	na	runs	rrr	131072	136872	136864	8	1	725	136872	12892	12280	707	12987	12288	escherichia_coli.k32.S_prophasm.k_9.d_na.M_runs.C_rrr
escherichia_coli.k32	prophasm	9	na	runs	xz	131072	136872	136864	8	1	725	136872	12892	12280	164	12444	12288	escherichia_coli.k32.S_prophasm.k_9.d_na.M_runs.C_xz
escherichia_coli.k32	prophasm	9	na	runsapprox	EliasFano	131072	136872	136864	8	1	725	136872	12892	12280	8	12288	12288	escherichia_coli.k32.S_prophasm.k_9.d_na.M_runsapprox.C_EliasFano
escherichia_coli.k32	prophasm	9	na	runsapprox	bzip	131072	136872	136864	8	1	725	136872	12892	12280	51	12331	12288	escherichia_coli.k32.S_prophasm.k_9.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	prophasm	9	na	runsapprox	rrr	131072	136872	136864	8	1	725	136872	12892	12280	707	12987	12288	escherichia_coli.k32.S_prophasm.k_9.d_na.M_runsapprox.C_rrr
escherichia_coli.k32	prophasm	9	na	runsapprox	xz	131072	136872	136864	8	1	725	136872	12892	12280	164	12444	12288	escherichia_coli.k32.S_prophasm.k_9.d_na.M_runsapprox.C_xz
escherichia_coli.k32	prophasm	9	na	zeros	EliasFano	131072	136872	131072	5800	1273	725	136872	12892	12280	2464	14744	15524	escherichia_coli.k32.S_prophasm.k_9.d_na.M_zeros.C_EliasFano
escherichia_coli.k32	prophasm	9	na	zeros	bzip	131072	136872	131072	5800	1273	725	136872	12892	12280	1927	14207	15524	escherichia_coli.k32.S_prophasm.k_9.d_na.M_zeros.C_bzip
escherichia_coli.k32	prophasm	9	na	zeros	rrr	131072	136872	131072	5800	1273	725	136872	12892	12280	3419	15699	15524	escherichia_coli.k32.S_prophasm.k_9.d_na.M_zeros.C_rrr
escherichia_coli.k32	prophasm	9	na	zeros	xz	131072	136872	131072	5800	1273	725	136872	12892	12280	2328	14608	15524	escherichia_coli.k32.S_prophasm.k_9.d_na.M_zeros.C_xz
escherichia_coli.k32	eulertigs	10	na	default	EliasFano	524800	529390	524800	4590	510	510	529390	145296	144320	1416	145736	145004	escherichia_coli.k32.S_eulertigs.k_10.d_na.M_default.C_EliasFano
escherichia_coli.k32	eulertigs	10	na	default	bzip	524800	529390	524800	4590	510	510	529390	145296	144320	847	145167	145004	escherichia_coli.k32.S_eulertigs.k_10.d_na.M_default.C_bzip
escherichia_coli.k32	eulertigs	10	na	default	rrr	524800	529390	524800	4590	510	510	529390	145296	144320	5035	149355	145004	escherichia_coli.k32.S_eulertigs.k_10.d_na.M_default.C_rrr
escherichia_coli.k32	eulertigs	10	na	default	xz	524800	529390	524800	4590	510	510	529390	145296	144320	1296	145616	145004	escherichia_coli.k32.S_eulertigs.k_10.d_na.M_default.C_xz
escherichia_coli.k32	eulertigs	10	na	ones	EliasFano	524800	529390	529381	9	1	510	529390	145296	144320	8	144328	144328	escherichia_coli.k32.S_eulertigs.k_10.d_na.M_ones.C_EliasFano
escherichia_coli.k32	eulertigs	10	na	ones	bzip	524800	529390	529381	9	1	510	529390	145296	144320	50	144370	144328	escherichia_coli.k32.S_eulertigs.k_10.d_na.M_ones.C_bzip
escherichia_coli.k32	eulertigs	10	na	ones	rrr	524800	529390	529381	9	1	510	529390	145296	144320	2363	146683	144328	escherichia_coli.k32.S_eulertigs.k_10.d_na.M_ones.C_rrr
escherichia_coli.k32	eulertigs	10	na	ones	xz	524800	529390	529381	9	1	510	529390	145296	144320	220	144540	144328	escherichia_coli.k32.S_eulertigs.k_10.d_na.M_ones.C_xz
escherichia_coli.k32	eulertigs	10	na	runs	EliasFano	524800	529390	529381	9	1	510	529390	145296	144320	8	144328	144328	escherichia_coli.k32.S_eulertigs.k_10.d_na.M_runs.C_EliasFano
escherichia_coli.k32	eulertigs	10	na	runs	bzip	524800	529390	529381	9	1	510	529390	145296	144320	50	144370	144328	escherichia_coli.k32.S_eulertigs.k_10.d_na.M_runs.C_bzip
escherichia_coli.k32	eulertigs	10	na	runs	rrr	524800	529390	529381	9	1	510	529390	145296	144320	2363	146683	144328	escherichia_coli.k32.S_eulertigs.k_10.d_na.M_runs.C_rrr
escherichia_coli.k32	eulertigs	10	na	runs	xz	524800	529390	529381	9	1	510	529390	145296	144320	220	144540	144328	escherichia_coli.k32.S_eulertigs.k_10.d_na.M_runs.C_xz
escherichia_coli.k32	eulertigs	10	na	runsapprox	EliasFano	524800	529390	529381	9	1	510	529390	145296	144320	8	144328	144328	escherichia_coli.k32.S_eulertigs.k_10.d_na.M_runsapprox.C_EliasFano
escherichia_coli.k32	eulertigs	10	na	runsapprox	bzip	524800	529390	529381	9	1	510	529390	145296	144320	50	144370	144328	escherichia_coli.k32.S_eulertigs.k_10.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	eulertigs	10	na	runsapprox	rrr	524800	529390	529381	9	1	510	529390	145296	144320	2363	146683	144328	escherichia_coli.k32.S_eulertigs.k_10.d_na.M_runsapprox.C_rrr
escherichia_coli.k32	eulertigs	10	na	runsapprox	xz	524800	529390	529381	9	1	510	529390	145296	144320	220	144540	144328	escherichia_coli.k32.S_eulertigs.k_10.d_na.M_runsapprox.C_xz
escherichia_coli.k32	eulertigs	10	na	zeros	EliasFano	524800	529390	524800	4590	2152	510	529390	145296	144320	4848	149168	147416	escherichia_coli.k32.S_eulertigs.k_10.d_na.M_zeros.C_EliasFano
escherichia_coli.k32	eulertigs	10	na	zeros	bzip	524800	529390	524800	4590	2152	510	529390	145296	144320	3574	147894	147416	escherichia_coli.k32.S_eulertigs.k_10.d_na.M_zeros.C_bzip
escherichia_coli.k32	eulertigs	10	na	zeros	rrr	524800	529390	524800	4590	2152	510	529390	145296	144320	5683	150003	147416	escherichia_coli.k32.S_eulertigs.k_10.d_na.M_zeros.C_rrr
escherichia_coli.k32	eulertigs	10	na	zeros	xz	524800	529390	524800	4590	2152	510	529390	145296	144320	5252	149572	147416	escherichia_coli.k32.S_eulertigs.k_10.d_na.M_zeros.C_xz
escherichia_coli.k32	greedytigs	10	na	default	EliasFano	524800	526924	526915	9	1	1	526924	142396	142396	8	142404	142404	escherichia_coli.k32.S_greedytigs.k_10.d_na.M_default.C_EliasFano
escherichia_coli.k32	greedytigs	10	na	default	bzip	524800	526924	526915	9	1	1	526924	142396	142396	52	142448	142404	escherichia_coli.k32.S_greedytigs.k_10.d_na.M_default.C_bzip
escherichia_coli.k32	greedytigs	10	na	default	rrr	524800	526924	526915	9	1	1	526924	142396	142396	2411	144807	142404	escherichia_coli.k32.S_greedytigs.k_10.d_na.M_default.C_rrr
escherichia_coli.k32	greedytigs	10	na	default	xz	524800	526924	526915	9	1	1	526924	142396	142396	220	142616	142404	escherichia_coli.k32.S_greedytigs.k_10.d_na.M_default.C_xz
escherichia_coli.k32	greedytigs	10	na	ones	EliasFano	524800	526924	526915	9	1	1	526924	142396	142396	8	142404	142404	escherichia_coli.k32.S_greedytigs.k_10.d_na.M_ones.C_EliasFano
escherichia_coli.k32	greedytigs	10	na	ones	bzip	524800	526924	526915	9	1	1	526924	142396	142396	52	142448	142404	escherichia_coli.k32.S_greedytigs.k_10.d_na.M_ones.C_bzip
escherichia_coli.k32	greedytigs	10	na	ones	rrr	524800	526924	526915	9	1	1	526924	142396	142396	2411	144807	142404	escherichia_coli.k32.S_greedytigs.k_10.d_na.M_ones.C_rrr
escherichia_coli.k32	greedytigs	10	na	ones	xz	524800	526924	526915	9	1	1	526924	142396	142396	220	142616	142404	escherichia_coli.k32.S_greedytigs.k_10.d_na.M_ones.C_xz
escherichia_coli.k32	greedytigs	10	na	runs	EliasFano	524800	526924	526915	9	1	1	526924	142396	142396	8	142404	142404	escherichia_coli.k32.S_greedytigs.k_10.d_na.M_runs.C_EliasFano
escherichia_coli.k32	greedytigs	10	na	runs	bzip	524800	526924	526915	9	1	1	526924	142396	142396	52	142448	142404	escherichia_coli.k32.S_greedytigs.k_10.d_na.M_runs.C_bzip
escherichia_coli.k32	greedytigs	10	na	runs	rrr	524800	526924	526915	9	1	1	526924	142396	142396	2411	144807	142404	escherichia_coli.k32.S_greedytigs.k_10.d_na.M_runs.C_rrr
escherichia_coli.k32	greedytigs	10	na	runs	xz	524800	526924	526915	9	1	1	526924	142396	142396	220	142616	142404	escherichia_coli.k32.S_greedytigs.k_10.d_na.M_runs.C_xz
