pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
escherichia_coli.k32.S_eulertigs.k_16.d_na.M_runsapprox	escherichia_coli.k32	eulertigs	16	na	runsapprox	186.93	3.40	183.27	99%	14178784	397928	0	186.934254
escherichia_coli.k32.S_eulertigs.k_16.d_na.M_zeros	escherichia_coli.k32	eulertigs	16	na	zeros	90.72	0.50	90.11	99%	2199280	0	0	90.726842
escherichia_coli.k32.S_greedytigs.k_16.d_na.M_default	escherichia_coli.k32	greedytigs	16	na	default	Command exited with non-zero status 120	3.216129	na	na	na	na	na	na
escherichia_coli.k32.S_greedytigs.k_16.d_na.M_ones	escherichia_coli.k32	greedytigs	16	na	ones	63.65	0.41	63.16	99%	2199284	0	0	63.657536
escherichia_coli.k32.S_greedytigs.k_16.d_na.M_runs	escherichia_coli.k32	greedytigs	16	na	runs	167.40	3.37	163.79	99%	14526124	0	0	167.409449
escherichia_coli.k32.S_greedytigs.k_16.d_na.M_runsapprox	escherichia_coli.k32	greedytigs	16	na	runsapprox	166.17	3.09	162.90	99%	14526096	0	0	166.177952
escherichia_coli.k32.S_greedytigs.k_16.d_na.M_zeros	escherichia_coli.k32	greedytigs	16	na	zeros	72.93	0.56	72.30	99%	2199284	290448	0	72.940551
escherichia_coli.k32.S_prophasm.k_16.d_na.M_default	escherichia_coli.k32	prophasm	16	na	default	Command exited with non-zero status 120	9.910263	na	na	na	na	na	na
escherichia_coli.k32.S_prophasm.k_16.d_na.M_ones	escherichia_coli.k32	prophasm	16	na	ones	97.43	0.54	96.79	99%	2199280	0	0	97.440172
escherichia_coli.k32.S_prophasm.k_16.d_na.M_runs	escherichia_coli.k32	prophasm	16	na	runs	4295.14	16.10	4273.15	99%	14875160	397928	0	4295.148518
escherichia_coli.k32.S_prophasm.k_16.d_na.M_runsapprox	escherichia_coli.k32	prophasm	16	na	runsapprox	205.86	3.34	202.26	99%	14182600	0	0	205.869575
escherichia_coli.k32.S_prophasm.k_16.d_na.M_zeros	escherichia_coli.k32	prophasm	16	na	zeros	95.47	0.72	94.66	99%	2199372	0	0	95.481177
escherichia_coli.k32.S_eulertigs.k_17.d_na.M_default	escherichia_coli.k32	eulertigs	17	na	default	Command exited with non-zero status 120	6.658449	na	na	na	na	na	na
escherichia_coli.k32.S_eulertigs.k_17.d_na.M_ones	escherichia_coli.k32	eulertigs	17	na	ones	78.58	0.46	78.03	99%	2199284	0	0	78.59184
escherichia_coli.k32.S_eulertigs.k_17.d_na.M_runs	escherichia_coli.k32	eulertigs	17	na	runs	241.36	3.19	237.80	99%	14395748	0	0	241.369503
escherichia_coli.k32.S_eulertigs.k_17.d_na.M_runsapprox	escherichia_coli.k32	eulertigs	17	na	runsapprox	182.68	3.31	179.12	99%	14395776	0	0	182.684659
escherichia_coli.k32.S_eulertigs.k_17.d_na.M_zeros	escherichia_coli.k32	eulertigs	17	na	zeros	82.12	0.50	81.50	99%	2199284	365120	0	82.132645
escherichia_coli.k32.S_greedytigs.k_17.d_na.M_default	escherichia_coli.k32	greedytigs	17	na	default	Command exited with non-zero status 120	3.093905	na	na	na	na	na	na
escherichia_coli.k32.S_greedytigs.k_17.d_na.M_ones	escherichia_coli.k32	greedytigs	17	na	ones	63.80	0.39	63.33	99%	2199268	0	0	63.809565
escherichia_coli.k32.S_greedytigs.k_17.d_na.M_runs	escherichia_coli.k32	greedytigs	17	na	runs	160.53	3.26	157.03	99%	14796224	0	0	160.536221
escherichia_coli.k32.S_greedytigs.k_17.d_na.M_runsapprox	escherichia_coli.k32	greedytigs	17	na	runsapprox	158.27	3.26	154.77	99%	14796252	0	0	158.275707
escherichia_coli.k32.S_greedytigs.k_17.d_na.M_zeros	escherichia_coli.k32	greedytigs	17	na	zeros	68.63	0.50	68.04	99%	2199284	301312	0	68.638407
escherichia_coli.k32.S_prophasm.k_17.d_na.M_default	escherichia_coli.k32	prophasm	17	na	default	Command exited with non-zero status 120	7.18336	na	na	na	na	na	na
escherichia_coli.k32.S_prophasm.k_17.d_na.M_ones	escherichia_coli.k32	prophasm	17	na	ones	86.05	0.52	85.43	99%	2199284	0	0	86.062316
escherichia_coli.k32.S_prophasm.k_17.d_na.M_runs	escherichia_coli.k32	prophasm	17	na	runs	294.37	3.61	290.31	99%	14398076	365120	0	294.375689
escherichia_coli.k32.S_prophasm.k_17.d_na.M_runsapprox	escherichia_coli.k32	prophasm	17	na	runsapprox	183.26	3.24	179.78	99%	14397972	0	0	183.270838
escherichia_coli.k32.S_prophasm.k_17.d_na.M_zeros	escherichia_coli.k32	prophasm	17	na	zeros	88.20	0.52	87.59	99%	2199256	0	0	88.210326
escherichia_coli.k32.S_eulertigs.k_18.d_na.M_default	escherichia_coli.k32	eulertigs	18	na	default	Command exited with non-zero status 120	5.284633	na	na	na	na	na	na
escherichia_coli.k32.S_eulertigs.k_18.d_na.M_ones	escherichia_coli.k32	eulertigs	18	na	ones	72.29	0.55	71.65	99%	2199284	343344	0	72.302641
escherichia_coli.k32.S_eulertigs.k_18.d_na.M_runs	escherichia_coli.k32	eulertigs	18	na	runs	184.64	3.55	180.82	99%	14591424	0	0	184.645622
escherichia_coli.k32.S_eulertigs.k_18.d_na.M_runsapprox	escherichia_coli.k32	eulertigs	18	na	runsapprox	164.94	3.11	161.60	99%	14591528	0	0	164.949918
escherichia_coli.k32.S_eulertigs.k_18.d_na.M_zeros	escherichia_coli.k32	eulertigs	18	na	zeros	76.19	0.49	75.62	99%	2199280	0	0	76.204091
escherichia_coli.k32.S_greedytigs.k_18.d_na.M_default	escherichia_coli.k32	greedytigs	18	na	default	Command exited with non-zero status 120	3.431935	na	na	na	na	na	na
escherichia_coli.k32.S_greedytigs.k_18.d_na.M_ones	escherichia_coli.k32	greedytigs	18	na	ones	70.12	0.55	69.50	99%	2199280	0	0	70.130902
escherichia_coli.k32.S_greedytigs.k_18.d_na.M_runs	escherichia_coli.k32	greedytigs	18	na	runs	173.95	3.61	170.15	99%	14923768	0	0	173.961572
escherichia_coli.k32.S_greedytigs.k_18.d_na.M_runsapprox	escherichia_coli.k32	greedytigs	18	na	runsapprox	163.90	3.48	160.18	99%	14923724	305480	0	163.908966
escherichia_coli.k32.S_greedytigs.k_18.d_na.M_zeros	escherichia_coli.k32	greedytigs	18	na	zeros	66.62	0.37	66.17	99%	2199256	0	0	66.629656
escherichia_coli.k32.S_matchtigs.k_18.d_na.M_default	escherichia_coli.k32	matchtigs	18	na	default	Command exited with non-zero status 120	3.247181	na	na	na	na	na	na
escherichia_coli.k32.S_matchtigs.k_18.d_na.M_ones	escherichia_coli.k32	matchtigs	18	na	ones	67.18	0.59	66.52	99%	2199228	299920	0	67.186425
escherichia_coli.k32.S_matchtigs.k_18.d_na.M_runs	escherichia_coli.k32	matchtigs	18	na	runs	159.02	2.84	155.95	99%	14791628	0	0	159.033861
escherichia_coli.k32.S_matchtigs.k_18.d_na.M_runsapprox	escherichia_coli.k32	matchtigs	18	na	runsapprox	169.23	4.01	165.02	99%	14791368	0	0	169.235348
escherichia_coli.k32.S_matchtigs.k_18.d_na.M_zeros	escherichia_coli.k32	matchtigs	18	na	zeros	67.32	0.42	66.83	99%	2199284	0	0	67.327039
escherichia_coli.k32.S_prophasm.k_18.d_na.M_default	escherichia_coli.k32	prophasm	18	na	default	Command exited with non-zero status 120	5.861415	na	na	na	na	na	na
escherichia_coli.k32.S_prophasm.k_18.d_na.M_ones	escherichia_coli.k32	prophasm	18	na	ones	75.07	0.55	74.44	99%	2199208	0	0	75.084142
escherichia_coli.k32.S_prophasm.k_18.d_na.M_runs	escherichia_coli.k32	prophasm	18	na	runs	187.18	3.98	182.99	99%	14592500	0	0	187.189729
escherichia_coli.k32.S_prophasm.k_18.d_na.M_runsapprox	escherichia_coli.k32	prophasm	18	na	runsapprox	184.36	3.56	180.61	99%	14592612	343352	0	184.368064
escherichia_coli.k32.S_prophasm.k_18.d_na.M_zeros	escherichia_coli.k32	prophasm	18	na	zeros	77.81	0.49	77.25	99%	2199284	0	0	77.821542
escherichia_coli.k32.S_eulertigs.k_19.d_na.M_default	escherichia_coli.k32	eulertigs	19	na	default	Command exited with non-zero status 120	5.179589	na	na	na	na	na	na
escherichia_coli.k32.S_eulertigs.k_19.d_na.M_ones	escherichia_coli.k32	eulertigs	19	na	ones	74.49	0.55	73.84	99%	2199280	349664	0	74.497904
escherichia_coli.k32.S_eulertigs.k_19.d_na.M_runs	escherichia_coli.k32	eulertigs	19	na	runs	178.32	3.21	174.84	99%	14780032	0	0	178.330912
escherichia_coli.k32.S_eulertigs.k_19.d_na.M_runsapprox	escherichia_coli.k32	eulertigs	19	na	runsapprox	183.56	3.54	179.82	99%	14780016	0	0	183.567362
escherichia_coli.k32.S_eulertigs.k_19.d_na.M_zeros	escherichia_coli.k32	eulertigs	19	na	zeros	73.16	0.43	72.64	99%	2199280	0	0	73.17375
escherichia_coli.k32.S_greedytigs.k_19.d_na.M_default	escherichia_coli.k32	greedytigs	19	na	default	Command exited with non-zero status 120	3.597456	na	na	na	na	na	na
escherichia_coli.k32.S_greedytigs.k_19.d_na.M_ones	escherichia_coli.k32	greedytigs	19	na	ones	69.61	0.43	69.12	99%	2199232	0	0	69.623356
escherichia_coli.k32.S_greedytigs.k_19.d_na.M_runs	escherichia_coli.k32	greedytigs	19	na	runs	174.28	3.36	170.72	99%	15128640	314168	0	174.28402
escherichia_coli.k32.S_greedytigs.k_19.d_na.M_runsapprox	escherichia_coli.k32	greedytigs	19	na	runsapprox	169.53	3.46	165.81	99%	15128548	0	0	169.535012
escherichia_coli.k32.S_greedytigs.k_19.d_na.M_zeros	escherichia_coli.k32	greedytigs	19	na	zeros	67.65	0.40	67.17	99%	2199284	0	0	67.654194
escherichia_coli.k32.S_matchtigs.k_19.d_na.M_default	escherichia_coli.k32	matchtigs	19	na	default	18.51	0.37	1.43	9%	401720	325512	0	19.081087
escherichia_coli.k32.S_matchtigs.k_19.d_na.M_ones	escherichia_coli.k32	matchtigs	19	na	ones	165.07	2.89	161.84	99%	2199344	0	0	165.07614
escherichia_coli.k32.S_matchtigs.k_19.d_na.M_runs	escherichia_coli.k32	matchtigs	19	na	runs	340.88	14.18	326.06	99%	14865396	310360	0	340.886863
escherichia_coli.k32.S_matchtigs.k_19.d_na.M_zeros	escherichia_coli.k32	matchtigs	19	na	zeros	135.39	1.45	133.64	99%	2199344	0	0	135.395475
escherichia_coli.k32.S_prophasm.k_19.d_na.M_default	escherichia_coli.k32	prophasm	19	na	default	Command exited with non-zero status 120	5.643069	na	na	na	na	na	na
escherichia_coli.k32.S_prophasm.k_19.d_na.M_ones	escherichia_coli.k32	prophasm	19	na	ones	77.96	0.45	77.41	99%	2199220	0	0	77.966196
escherichia_coli.k32.S_prophasm.k_19.d_na.M_runs	escherichia_coli.k32	prophasm	19	na	runs	192.36	3.91	188.24	99%	14780628	349672	0	192.370579
escherichia_coli.k32.S_prophasm.k_19.d_na.M_runsapprox	escherichia_coli.k32	prophasm	19	na	runsapprox	168.84	3.34	165.26	99%	14780668	0	0	168.853595
escherichia_coli.k32.S_prophasm.k_19.d_na.M_zeros	escherichia_coli.k32	prophasm	19	na	zeros	72.83	0.43	72.32	99%	2199284	0	0	72.842307
escherichia_coli.k32.S_eulertigs.k_20.d_na.M_default	escherichia_coli.k32	eulertigs	20	na	default	20.10	0.39	2.62	15%	529452	0	0	20.467057
escherichia_coli.k32.S_eulertigs.k_20.d_na.M_ones	escherichia_coli.k32	eulertigs	20	na	ones	78.23	0.66	77.49	99%	2199292	0	0	78.236594
escherichia_coli.k32.S_eulertigs.k_20.d_na.M_runs	escherichia_coli.k32	eulertigs	20	na	runs	211.80	12.70	198.73	99%	16969036	291792	0	211.813786
escherichia_coli.k32.S_eulertigs.k_20.d_na.M_runsapprox	escherichia_coli.k32	eulertigs	20	na	runsapprox	219.69	5.27	213.61	99%	16969888	0	0	219.710801
escherichia_coli.k32.S_eulertigs.k_20.d_na.M_zeros	escherichia_coli.k32	eulertigs	20	na	zeros	76.97	0.41	76.48	99%	2199292	0	0	76.982237
escherichia_coli.k32.S_greedytigs.k_20.d_na.M_default	escherichia_coli.k32	greedytigs	20	na	default	12.07	0.28	1.27	12%	424004	0	0	12.390011
escherichia_coli.k32.S_greedytigs.k_20.d_na.M_ones	escherichia_coli.k32	greedytigs	20	na	ones	69.07	0.47	68.52	99%	2199236	0	0	69.077158
escherichia_coli.k32.S_greedytigs.k_20.d_na.M_runs	escherichia_coli.k32	greedytigs	20	na	runs	194.54	12.65	181.57	99%	17333060	275408	0	194.551816
escherichia_coli.k32.S_greedytigs.k_20.d_na.M_runsapprox	escherichia_coli.k32	greedytigs	20	na	runsapprox	232.44	7.26	224.34	99%	17333332	0	0	232.458245
escherichia_coli.k32.S_greedytigs.k_20.d_na.M_zeros	escherichia_coli.k32	greedytigs	20	na	zeros	69.14	0.45	68.61	99%	2199236	0	0	69.147836
escherichia_coli.k32.S_matchtigs.k_20.d_na.M_default	escherichia_coli.k32	matchtigs	20	na	default	Command exited with non-zero status 120	3.260556	na	na	na	na	na	na
escherichia_coli.k32.S_matchtigs.k_20.d_na.M_ones	escherichia_coli.k32	matchtigs	20	na	ones	76.18	0.48	75.62	99%	2199284	0	0	76.187348
escherichia_coli.k32.S_matchtigs.k_20.d_na.M_runs	escherichia_coli.k32	matchtigs	20	na	runs	167.17	3.57	163.35	99%	17200208	315504	0	167.182505
escherichia_coli.k32.S_matchtigs.k_20.d_na.M_runsapprox	escherichia_coli.k32	matchtigs	20	na	runsapprox	172.59	3.76	168.56	99%	17200208	0	0	172.596289
escherichia_coli.k32.S_matchtigs.k_20.d_na.M_zeros	escherichia_coli.k32	matchtigs	20	na	zeros	73.50	0.56	72.86	99%	2199376	0	0	73.505501
escherichia_coli.k32.S_prophasm.k_20.d_na.M_default	escherichia_coli.k32	prophasm	20	na	default	20.30	0.38	2.94	16%	531860	0	0	20.751739
escherichia_coli.k32.S_prophasm.k_20.d_na.M_ones	escherichia_coli.k32	prophasm	20	na	ones	76.35	0.40	75.85	99%	2199292	0	0	76.361769
escherichia_coli.k32.S_prophasm.k_20.d_na.M_runs	escherichia_coli.k32	prophasm	20	na	runs	293.65	26.32	266.98	99%	16963600	467464	0	293.663462
escherichia_coli.k32.S_prophasm.k_20.d_na.M_runsapprox	escherichia_coli.k32	prophasm	20	na	runsapprox	222.14	5.19	216.04	99%	16964664	0	0	222.158794
escherichia_coli.k32.S_prophasm.k_20.d_na.M_zeros	escherichia_coli.k32	prophasm	20	na	zeros	73.16	0.39	72.69	99%	2199292	0	0	73.17183
escherichia_coli.k32.S_eulertigs.k_21.d_na.M_default	escherichia_coli.k32	eulertigs	21	na	default	19.20	0.34	2.46	14%	510624	0	0	19.563917
escherichia_coli.k32.S_eulertigs.k_21.d_na.M_ones	escherichia_coli.k32	eulertigs	21	na	ones	78.95	0.64	78.19	99%	2199408	355288	0	78.959986
escherichia_coli.k32.S_eulertigs.k_21.d_na.M_runs	escherichia_coli.k32	eulertigs	21	na	runs	273.79	20.12	253.30	99%	16960100	347872	0	273.79793
escherichia_coli.k32.S_eulertigs.k_21.d_na.M_runsapprox	escherichia_coli.k32	eulertigs	21	na	runsapprox	235.71	6.99	227.82	99%	16960168	0	0	235.729732
escherichia_coli.k32.S_eulertigs.k_21.d_na.M_zeros	escherichia_coli.k32	eulertigs	21	na	zeros	74.20	0.41	73.70	99%	2199204	0	0	74.205832
escherichia_coli.k32.S_greedytigs.k_21.d_na.M_default	escherichia_coli.k32	greedytigs	21	na	default	13.48	0.27	1.11	10%	429904	0	0	13.799963
escherichia_coli.k32.S_greedytigs.k_21.d_na.M_ones	escherichia_coli.k32	greedytigs	21	na	ones	69.18	0.57	68.51	99%	2199292	326064	0	69.191816
escherichia_coli.k32.S_greedytigs.k_21.d_na.M_runs	escherichia_coli.k32	greedytigs	21	na	runs	181.28	7.13	173.87	99%	17292192	326064	0	181.289043
escherichia_coli.k32.S_greedytigs.k_21.d_na.M_runsapprox	escherichia_coli.k32	greedytigs	21	na	runsapprox	208.25	5.51	201.93	99%	17292976	216	0	208.256851
escherichia_coli.k32.S_greedytigs.k_21.d_na.M_zeros	escherichia_coli.k32	greedytigs	21	na	zeros	68.65	0.45	68.13	99%	2199292	0	0	68.660362
escherichia_coli.k32.S_matchtigs.k_21.d_na.M_default	escherichia_coli.k32	matchtigs	21	na	default	Command exited with non-zero status 120	3.316043	na	na	na	na	na	na
escherichia_coli.k32.S_matchtigs.k_21.d_na.M_ones	escherichia_coli.k32	matchtigs	21	na	ones	73.78	0.64	73.04	99%	2199272	321624	0	73.787956
escherichia_coli.k32.S_matchtigs.k_21.d_na.M_runs	escherichia_coli.k32	matchtigs	21	na	runs	182.74	4.51	178.01	99%	17179628	0	0	182.744461
escherichia_coli.k32.S_matchtigs.k_21.d_na.M_runsapprox	escherichia_coli.k32	matchtigs	21	na	runsapprox	172.22	3.32	168.65	99%	17179628	0	0	172.232151
escherichia_coli.k32.S_matchtigs.k_21.d_na.M_zeros	escherichia_coli.k32	matchtigs	21	na	zeros	74.11	0.45	73.56	99%	2199280	0	0	74.116797
escherichia_coli.k32.S_prophasm.k_21.d_na.M_default	escherichia_coli.k32	prophasm	21	na	default	16.32	0.37	2.99	20%	512652	0	0	16.673481
escherichia_coli.k32.S_prophasm.k_21.d_na.M_ones	escherichia_coli.k32	prophasm	21	na	ones	75.25	0.53	74.62	99%	2199292	355296	0	75.259459
escherichia_coli.k32.S_prophasm.k_21.d_na.M_runs	escherichia_coli.k32	prophasm	21	na	runs	223.92	16.49	207.13	99%	16950048	355296	0	223.928593
escherichia_coli.k32.S_prophasm.k_21.d_na.M_runsapprox	escherichia_coli.k32	prophasm	21	na	runsapprox	231.36	5.54	225.09	99%	16951124	0	0	231.374634
escherichia_coli.k32.S_prophasm.k_21.d_na.M_zeros	escherichia_coli.k32	prophasm	21	na	zeros	72.94	0.55	72.32	99%	2199292	0	0	72.94427
escherichia_coli.k32.S_eulertigs.k_22.d_na.M_default	escherichia_coli.k32	eulertigs	22	na	default	21.71	0.39	2.47	13%	532404	0	0	22.065015
escherichia_coli.k32.S_eulertigs.k_22.d_na.M_ones	escherichia_coli.k32	eulertigs	22	na	ones	86.29	0.69	85.52	99%	2199292	0	0	86.300434
escherichia_coli.k32.S_eulertigs.k_22.d_na.M_runs	escherichia_coli.k32	eulertigs	22	na	runs	302.12	26.52	274.87	99%	16958668	475640	0	302.132437
escherichia_coli.k32.S_eulertigs.k_22.d_na.M_runsapprox	escherichia_coli.k32	eulertigs	22	na	runsapprox	236.94	5.38	230.79	99%	16959784	0	0	236.948912
escherichia_coli.k32.S_eulertigs.k_22.d_na.M_zeros	escherichia_coli.k32	eulertigs	22	na	zeros	77.47	0.54	76.83	99%	2199292	0	0	77.474918
escherichia_coli.k32.S_greedytigs.k_22.d_na.M_default	escherichia_coli.k32	greedytigs	22	na	default	15.39	0.34	1.22	10%	440996	0	0	15.756175
escherichia_coli.k32.S_greedytigs.k_22.d_na.M_ones	escherichia_coli.k32	greedytigs	22	na	ones	74.08	0.49	73.50	99%	2199216	335096	0	74.092269
escherichia_coli.k32.S_greedytigs.k_22.d_na.M_runs	escherichia_coli.k32	greedytigs	22	na	runs	191.97	4.59	187.06	99%	17321940	271608	0	191.973959
escherichia_coli.k32.S_greedytigs.k_22.d_na.M_runsapprox	escherichia_coli.k32	greedytigs	22	na	runsapprox	226.21	8.06	217.36	99%	17321892	104	0	226.227468
escherichia_coli.k32.S_greedytigs.k_22.d_na.M_zeros	escherichia_coli.k32	greedytigs	22	na	zeros	77.48	0.61	76.80	99%	2199180	0	0	77.488807
escherichia_coli.k32.S_matchtigs.k_22.d_na.M_default	escherichia_coli.k32	matchtigs	22	na	default	Command exited with non-zero status 120	3.324516	na	na	na	na	na	na
escherichia_coli.k32.S_matchtigs.k_22.d_na.M_ones	escherichia_coli.k32	matchtigs	22	na	ones	73.83	0.49	73.26	99%	2199220	0	0	73.837856
escherichia_coli.k32.S_matchtigs.k_22.d_na.M_runs	escherichia_coli.k32	matchtigs	22	na	runs	176.21	3.68	172.26	99%	17193960	0	0	176.21901
escherichia_coli.k32.S_matchtigs.k_22.d_na.M_runsapprox	escherichia_coli.k32	matchtigs	22	na	runsapprox	175.55	3.68	171.61	99%	17193960	0	0	175.555945
escherichia_coli.k32.S_matchtigs.k_22.d_na.M_zeros	escherichia_coli.k32	matchtigs	22	na	zeros	72.35	0.59	71.67	99%	2199260	329792	0	72.359509
escherichia_coli.k32.S_prophasm.k_22.d_na.M_default	escherichia_coli.k32	prophasm	22	na	default	22.12	0.42	3.18	16%	533972	0	0	22.616847
escherichia_coli.k32.S_prophasm.k_22.d_na.M_ones	escherichia_coli.k32	prophasm	22	na	ones	79.41	0.43	78.89	99%	2199292	0	0	79.422584
escherichia_coli.k32.S_prophasm.k_22.d_na.M_runs	escherichia_coli.k32	prophasm	22	na	runs	234.92	13.35	221.06	99%	16948052	441992	0	234.930511
escherichia_coli.k32.S_prophasm.k_22.d_na.M_runsapprox	escherichia_coli.k32	prophasm	22	na	runsapprox	222.64	5.51	216.22	99%	16948212	0	0	222.656666
escherichia_coli.k32.S_prophasm.k_22.d_na.M_zeros	escherichia_coli.k32	prophasm	22	na	zeros	84.21	0.69	83.41	99%	2199228	369960	0	84.220825
escherichia_coli.k32.S_eulertigs.k_23.d_na.M_default	escherichia_coli.k32	eulertigs	23	na	default	18.04	0.41	2.76	17%	538720	0	0	18.426335
escherichia_coli.k32.S_eulertigs.k_23.d_na.M_ones	escherichia_coli.k32	eulertigs	23	na	ones	84.55	0.56	83.87	99%	2199228	378680	0	84.554193
escherichia_coli.k32.S_eulertigs.k_23.d_na.M_runs	escherichia_coli.k32	eulertigs	23	na	runs	242.95	13.46	229.17	99%	16957836	461312	0	242.957901
escherichia_coli.k32.S_eulertigs.k_23.d_na.M_runsapprox	escherichia_coli.k32	eulertigs	23	na	runsapprox	240.52	5.44	234.28	99%	16958948	0	0	240.533515
escherichia_coli.k32.S_eulertigs.k_23.d_na.M_zeros	escherichia_coli.k32	eulertigs	23	na	zeros	80.39	0.43	79.86	99%	2199292	0	0	80.401853
escherichia_coli.k32.S_greedytigs.k_23.d_na.M_default	escherichia_coli.k32	greedytigs	23	na	default	13.17	0.27	1.07	10%	451224	0	0	13.478649
escherichia_coli.k32.S_greedytigs.k_23.d_na.M_ones	escherichia_coli.k32	greedytigs	23	na	ones	73.01	0.68	72.22	99%	2199248	341648	0	73.021034
escherichia_coli.k32.S_greedytigs.k_23.d_na.M_runs	escherichia_coli.k32	greedytigs	23	na	runs	198.40	6.37	191.78	99%	17323924	341648	0	198.408935
escherichia_coli.k32.S_greedytigs.k_23.d_na.M_runsapprox	escherichia_coli.k32	greedytigs	23	na	runsapprox	228.24	5.89	221.47	99%	17324248	0	0	228.258467
escherichia_coli.k32.S_greedytigs.k_23.d_na.M_zeros	escherichia_coli.k32	greedytigs	23	na	zeros	76.20	0.43	75.68	99%	2199216	0	0	76.209227
escherichia_coli.k32.S_matchtigs.k_23.d_na.M_default	escherichia_coli.k32	matchtigs	23	na	default	Command exited with non-zero status 120	6.090863	na	na	na	na	na	na
escherichia_coli.k32.S_matchtigs.k_23.d_na.M_ones	escherichia_coli.k32	matchtigs	23	na	ones	79.55	0.35	79.12	99%	2199364	0	0	79.561119
escherichia_coli.k32.S_matchtigs.k_23.d_na.M_runs	escherichia_coli.k32	matchtigs	23	na	runs	180.35	3.93	176.19	99%	17189040	335800	0	180.361697
escherichia_coli.k32.S_matchtigs.k_23.d_na.M_runsapprox	escherichia_coli.k32	matchtigs	23	na	runsapprox	197.32	4.32	192.79	99%	17189040	0	0	197.329268
escherichia_coli.k32.S_matchtigs.k_23.d_na.M_zeros	escherichia_coli.k32	matchtigs	23	na	zeros	85.49	0.51	84.89	99%	2199264	0	0	85.495652
escherichia_coli.k32.S_prophasm.k_23.d_na.M_default	escherichia_coli.k32	prophasm	23	na	default	22.28	0.42	2.69	14%	540452	0	0	22.672018
escherichia_coli.k32.S_prophasm.k_23.d_na.M_ones	escherichia_coli.k32	prophasm	23	na	ones	90.46	0.60	89.73	99%	2199192	379488	0	90.468534
escherichia_coli.k32.S_prophasm.k_23.d_na.M_runs	escherichia_coli.k32	prophasm	23	na	runs	199.71	4.10	195.24	99%	16945904	380360	0	199.71391
escherichia_coli.k32.S_prophasm.k_23.d_na.M_runsapprox	escherichia_coli.k32	prophasm	23	na	runsapprox	241.79	5.76	235.23	99%	16945956	0	0	241.801455
escherichia_coli.k32.S_prophasm.k_23.d_na.M_zeros	escherichia_coli.k32	prophasm	23	na	zeros	79.03	0.56	78.38	99%	2199292	0	0	79.036168
escherichia_coli.k32.S_eulertigs.k_31.d_na.M_default	escherichia_coli.k32	eulertigs	31	na	default	Command exited with non-zero status 120	5.46958	na	na	na	na	na	na
escherichia_coli.k32.S_eulertigs.k_31.d_na.M_ones	escherichia_coli.k32	eulertigs	31	na	ones	109.63	0.69	108.65	99%	2199284	442680	0	109.642369
escherichia_coli.k32.S_eulertigs.k_31.d_na.M_runs	escherichia_coli.k32	eulertigs	31	na	runs	262.22	8.03	253.90	99%	16943584	0	0	262.228692
escherichia_coli.k32.S_eulertigs.k_31.d_na.M_runsapprox	escherichia_coli.k32	eulertigs	31	na	runsapprox	271.64	10.94	260.41	99%	16943532	0	0	271.650194
escherichia_coli.k32.S_eulertigs.k_31.d_na.M_zeros	escherichia_coli.k32	eulertigs	31	na	zeros	110.06	0.52	109.43	99%	2199284	0	0	110.068446
escherichia_coli.k32.S_greedytigs.k_31.d_na.M_default	escherichia_coli.k32	greedytigs	31	na	default	Command exited with non-zero status 120	3.575177	na	na	na	na	na	na
