genome	rate	S_alg	k	d	M_alg	M_compr_alg	kmer_count	l	o	z	r	S_xz_bytes	M_compr_bytes	enc1_compr_bytes	enc2_xz_bytes	pref
escherichia_coli.k32	0.5	global	9	na	default	xz	65536	93007	65536	27471	17814	26248	12016	38264	37660	escherichia_coli.k32.r_0.5.S_global.k_9.d_na.M_default.C_xz
escherichia_coli.k32	0.5	global	9	na	ones	EliasFano	65536	93007	71571	21436	16647	26248	12152	38400	36624	escherichia_coli.k32.r_0.5.S_global.k_9.d_na.M_ones.C_EliasFano
escherichia_coli.k32	0.5	global	9	na	ones	bzip	65536	93007	71571	21436	16647	26248	11347	37595	36624	escherichia_coli.k32.r_0.5.S_global.k_9.d_na.M_ones.C_bzip
escherichia_coli.k32	0.5	global	9	na	ones	rrr	65536	93007	71571	21436	16647	26248	9363	35611	36624	escherichia_coli.k32.r_0.5.S_global.k_9.d_na.M_ones.C_rrr
escherichia_coli.k32	0.5	global	9	na	ones	xz	65536	93007	71571	21436	16647	26248	10952	37200	36624	escherichia_coli.k32.r_0.5.S_global.k_9.d_na.M_ones.C_xz
escherichia_coli.k32	0.5	global	9	na	runs	EliasFano	65536	93007	70742	22265	15973	26248	12144	38392	36704	escherichia_coli.k32.r_0.5.S_global.k_9.d_na.M_runs.C_EliasFano
escherichia_coli.k32	0.5	global	9	na	runs	bzip	65536	93007	70742	22265	15973	26248	11488	37736	36704	escherichia_coli.k32.r_0.5.S_global.k_9.d_na.M_runs.C_bzip
escherichia_coli.k32	0.5	global	9	na	runs	rrr	65536	93007	70742	22265	15973	26248	9531	35779	36704	escherichia_coli.k32.r_0.5.S_global.k_9.d_na.M_runs.C_rrr
escherichia_coli.k32	0.5	global	9	na	runs	xz	65536	93007	70742	22265	15973	26248	11080	37328	36704	escherichia_coli.k32.r_0.5.S_global.k_9.d_na.M_runs.C_xz
escherichia_coli.k32	0.5	global	9	na	runsapprox	EliasFano	65536	93007	71571	21436	16647	26248	12152	38400	36624	escherichia_coli.k32.r_0.5.S_global.k_9.d_na.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.5	global	9	na	runsapprox	bzip	65536	93007	71571	21436	16647	26248	11347	37595	36624	escherichia_coli.k32.r_0.5.S_global.k_9.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	0.5	global	9	na	runsapprox	rrr	65536	93007	71571	21436	16647	26248	9363	35611	36624	escherichia_coli.k32.r_0.5.S_global.k_9.d_na.M_runsapprox.C_rrr
escherichia_coli.k32	0.5	global	9	na	runsapprox	xz	65536	93007	71571	21436	16647	26248	10952	37200	36624	escherichia_coli.k32.r_0.5.S_global.k_9.d_na.M_runsapprox.C_xz
escherichia_coli.k32	0.6	global	9	na	default	EliasFano	78643	105195	78643	26552	17528	29604	13584	43188	41724	escherichia_coli.k32.r_0.6.S_global.k_9.d_na.M_default.C_EliasFano
escherichia_coli.k32	0.6	global	9	na	default	bzip	78643	105195	78643	26552	17528	29604	13305	42909	41724	escherichia_coli.k32.r_0.6.S_global.k_9.d_na.M_default.C_bzip
escherichia_coli.k32	0.6	global	9	na	default	rrr	78643	105195	78643	26552	17528	29604	11035	40639	41724	escherichia_coli.k32.r_0.6.S_global.k_9.d_na.M_default.C_rrr
escherichia_coli.k32	0.6	global	9	na	default	xz	78643	105195	78643	26552	17528	29604	12788	42392	41724	escherichia_coli.k32.r_0.6.S_global.k_9.d_na.M_default.C_xz
escherichia_coli.k32	0.6	global	9	na	ones	EliasFano	78643	105195	86196	18999	15504	29604	12800	42404	40184	escherichia_coli.k32.r_0.6.S_global.k_9.d_na.M_ones.C_EliasFano
escherichia_coli.k32	0.6	global	9	na	ones	bzip	78643	105195	86196	18999	15504	29604	11003	40607	40184	escherichia_coli.k32.r_0.6.S_global.k_9.d_na.M_ones.C_bzip
escherichia_coli.k32	0.6	global	9	na	ones	rrr	78643	105195	86196	18999	15504	29604	9307	38911	40184	escherichia_coli.k32.r_0.6.S_global.k_9.d_na.M_ones.C_rrr
escherichia_coli.k32	0.6	global	9	na	ones	xz	78643	105195	86196	18999	15504	29604	10996	40600	40184	escherichia_coli.k32.r_0.6.S_global.k_9.d_na.M_ones.C_xz
escherichia_coli.k32	0.6	global	9	na	runs	EliasFano	78643	105195	85386	19809	14878	29604	12560	42164	40272	escherichia_coli.k32.r_0.6.S_global.k_9.d_na.M_runs.C_EliasFano
escherichia_coli.k32	0.6	global	9	na	runs	bzip	78643	105195	85386	19809	14878	29604	11194	40798	40272	escherichia_coli.k32.r_0.6.S_global.k_9.d_na.M_runs.C_bzip
escherichia_coli.k32	0.6	global	9	na	runs	rrr	78643	105195	85386	19809	14878	29604	9515	39119	40272	escherichia_coli.k32.r_0.6.S_global.k_9.d_na.M_runs.C_rrr
escherichia_coli.k32	0.6	global	9	na	runs	xz	78643	105195	85386	19809	14878	29604	11228	40832	40272	escherichia_coli.k32.r_0.6.S_global.k_9.d_na.M_runs.C_xz
escherichia_coli.k32	0.6	global	9	na	runsapprox	EliasFano	78643	105195	86196	18999	15504	29604	12800	42404	40184	escherichia_coli.k32.r_0.6.S_global.k_9.d_na.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.6	global	9	na	runsapprox	bzip	78643	105195	86196	18999	15504	29604	11003	40607	40184	escherichia_coli.k32.r_0.6.S_global.k_9.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	0.6	global	9	na	runsapprox	rrr	78643	105195	86196	18999	15504	29604	9307	38911	40184	escherichia_coli.k32.r_0.6.S_global.k_9.d_na.M_runsapprox.C_rrr
escherichia_coli.k32	0.6	global	9	na	runsapprox	xz	78643	105195	86196	18999	15504	29604	10996	40600	40184	escherichia_coli.k32.r_0.6.S_global.k_9.d_na.M_runsapprox.C_xz
escherichia_coli.k32	0.7	global	9	na	default	EliasFano	91750	115928	91750	24178	16276	32548	13792	46340	44620	escherichia_coli.k32.r_0.7.S_global.k_9.d_na.M_default.C_EliasFano
escherichia_coli.k32	0.7	global	9	na	default	bzip	91750	115928	91750	24178	16276	32548	13011	45559	44620	escherichia_coli.k32.r_0.7.S_global.k_9.d_na.M_default.C_bzip
escherichia_coli.k32	0.7	global	9	na	default	rrr	91750	115928	91750	24178	16276	32548	11051	43599	44620	escherichia_coli.k32.r_0.7.S_global.k_9.d_na.M_default.C_rrr
escherichia_coli.k32	0.7	global	9	na	default	xz	91750	115928	91750	24178	16276	32548	12852	45400	44620	escherichia_coli.k32.r_0.7.S_global.k_9.d_na.M_default.C_xz
escherichia_coli.k32	0.7	global	9	na	ones	EliasFano	91750	115928	100465	15463	13222	32548	12608	45156	42588	escherichia_coli.k32.r_0.7.S_global.k_9.d_na.M_ones.C_EliasFano
escherichia_coli.k32	0.7	global	9	na	ones	bzip	91750	115928	100465	15463	13222	32548	9920	42468	42588	escherichia_coli.k32.r_0.7.S_global.k_9.d_na.M_ones.C_bzip
escherichia_coli.k32	0.7	global	9	na	ones	rrr	91750	115928	100465	15463	13222	32548	8587	41135	42588	escherichia_coli.k32.r_0.7.S_global.k_9.d_na.M_ones.C_rrr
escherichia_coli.k32	0.7	global	9	na	ones	xz	91750	115928	100465	15463	13222	32548	10400	42948	42588	escherichia_coli.k32.r_0.7.S_global.k_9.d_na.M_ones.C_xz
escherichia_coli.k32	0.7	global	9	na	runs	EliasFano	91750	115928	99860	16068	12746	32548	12424	44972	42640	escherichia_coli.k32.r_0.7.S_global.k_9.d_na.M_runs.C_EliasFano
escherichia_coli.k32	0.7	global	9	na	runs	bzip	91750	115928	99860	16068	12746	32548	10082	42630	42640	escherichia_coli.k32.r_0.7.S_global.k_9.d_na.M_runs.C_bzip
escherichia_coli.k32	0.7	global	9	na	runs	rrr	91750	115928	99860	16068	12746	32548	8779	41327	42640	escherichia_coli.k32.r_0.7.S_global.k_9.d_na.M_runs.C_rrr
escherichia_coli.k32	0.7	global	9	na	runs	xz	91750	115928	99860	16068	12746	32548	10560	43108	42640	escherichia_coli.k32.r_0.7.S_global.k_9.d_na.M_runs.C_xz
escherichia_coli.k32	0.7	global	9	na	runsapprox	EliasFano	91750	115928	100465	15463	13222	32548	12608	45156	42588	escherichia_coli.k32.r_0.7.S_global.k_9.d_na.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.7	global	9	na	runsapprox	bzip	91750	115928	100465	15463	13222	32548	9920	42468	42588	escherichia_coli.k32.r_0.7.S_global.k_9.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	0.7	global	9	na	runsapprox	rrr	91750	115928	100465	15463	13222	32548	8587	41135	42588	escherichia_coli.k32.r_0.7.S_global.k_9.d_na.M_runsapprox.C_rrr
escherichia_coli.k32	0.7	global	9	na	runsapprox	xz	91750	115928	100465	15463	13222	32548	10400	42948	42588	escherichia_coli.k32.r_0.7.S_global.k_9.d_na.M_runsapprox.C_xz
escherichia_coli.k32	0.8	global	9	na	default	EliasFano	104857	124896	104857	20039	13768	34988	13400	48388	46300	escherichia_coli.k32.r_0.8.S_global.k_9.d_na.M_default.C_EliasFano
escherichia_coli.k32	0.8	global	9	na	default	bzip	104857	124896	104857	20039	13768	34988	11743	46731	46300	escherichia_coli.k32.r_0.8.S_global.k_9.d_na.M_default.C_bzip
escherichia_coli.k32	0.8	global	9	na	default	rrr	104857	124896	104857	20039	13768	34988	10291	45279	46300	escherichia_coli.k32.r_0.8.S_global.k_9.d_na.M_default.C_rrr
escherichia_coli.k32	0.8	global	9	na	default	xz	104857	124896	104857	20039	13768	34988	11964	46952	46300	escherichia_coli.k32.r_0.8.S_global.k_9.d_na.M_default.C_xz
escherichia_coli.k32	0.8	global	9	na	ones	EliasFano	104857	124896	113305	11591	10260	34988	11224	46212	43460	escherichia_coli.k32.r_0.8.S_global.k_9.d_na.M_ones.C_EliasFano
escherichia_coli.k32	0.8	global	9	na	ones	bzip	104857	124896	113305	11591	10260	34988	8216	43204	43460	escherichia_coli.k32.r_0.8.S_global.k_9.d_na.M_ones.C_bzip
escherichia_coli.k32	0.8	global	9	na	ones	rrr	104857	124896	113305	11591	10260	34988	7371	42359	43460	escherichia_coli.k32.r_0.8.S_global.k_9.d_na.M_ones.C_rrr
escherichia_coli.k32	0.8	global	9	na	ones	xz	104857	124896	113305	11591	10260	34988	9104	44092	43460	escherichia_coli.k32.r_0.8.S_global.k_9.d_na.M_ones.C_xz
escherichia_coli.k32	0.8	global	9	na	runs	EliasFano	104857	124896	112920	11976	9968	34988	11016	46004	43528	escherichia_coli.k32.r_0.8.S_global.k_9.d_na.M_runs.C_EliasFano
escherichia_coli.k32	0.8	global	9	na	runs	bzip	104857	124896	112920	11976	9968	34988	8320	43308	43528	escherichia_coli.k32.r_0.8.S_global.k_9.d_na.M_runs.C_bzip
escherichia_coli.k32	0.8	global	9	na	runs	rrr	104857	124896	112920	11976	9968	34988	7523	42511	43528	escherichia_coli.k32.r_0.8.S_global.k_9.d_na.M_runs.C_rrr
escherichia_coli.k32	0.8	global	9	na	runs	xz	104857	124896	112920	11976	9968	34988	9216	44204	43528	escherichia_coli.k32.r_0.8.S_global.k_9.d_na.M_runs.C_xz
escherichia_coli.k32	0.8	global	9	na	runsapprox	EliasFano	104857	124896	113305	11591	10260	34988	11224	46212	43460	escherichia_coli.k32.r_0.8.S_global.k_9.d_na.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.8	global	9	na	runsapprox	bzip	104857	124896	113305	11591	10260	34988	8216	43204	43460	escherichia_coli.k32.r_0.8.S_global.k_9.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	0.8	global	9	na	runsapprox	rrr	104857	124896	113305	11591	10260	34988	7371	42359	43460	escherichia_coli.k32.r_0.8.S_global.k_9.d_na.M_runsapprox.C_rrr
escherichia_coli.k32	0.8	global	9	na	runsapprox	xz	104857	124896	113305	11591	10260	34988	9104	44092	43460	escherichia_coli.k32.r_0.8.S_global.k_9.d_na.M_runsapprox.C_xz
escherichia_coli.k32	0.9	global	9	na	default	EliasFano	117964	130384	117964	12420	9192	36372	10648	47020	45136	escherichia_coli.k32.r_0.9.S_global.k_9.d_na.M_default.C_EliasFano
escherichia_coli.k32	0.9	global	9	na	default	bzip	117964	130384	117964	12420	9192	36372	8548	44920	45136	escherichia_coli.k32.r_0.9.S_global.k_9.d_na.M_default.C_bzip
escherichia_coli.k32	0.9	global	9	na	default	rrr	117964	130384	117964	12420	9192	36372	7787	44159	45136	escherichia_coli.k32.r_0.9.S_global.k_9.d_na.M_default.C_rrr
escherichia_coli.k32	0.9	global	9	na	default	xz	117964	130384	117964	12420	9192	36372	9488	45860	45136	escherichia_coli.k32.r_0.9.S_global.k_9.d_na.M_default.C_xz
escherichia_coli.k32	0.9	global	9	na	ones	EliasFano	117964	130384	122840	7544	6777	36372	8760	45132	42856	escherichia_coli.k32.r_0.9.S_global.k_9.d_na.M_ones.C_EliasFano
escherichia_coli.k32	0.9	global	9	na	ones	bzip	117964	130384	122840	7544	6777	36372	6084	42456	42856	escherichia_coli.k32.r_0.9.S_global.k_9.d_na.M_ones.C_bzip
escherichia_coli.k32	0.9	global	9	na	ones	rrr	117964	130384	122840	7544	6777	36372	5635	42007	42856	escherichia_coli.k32.r_0.9.S_global.k_9.d_na.M_ones.C_rrr
escherichia_coli.k32	0.9	global	9	na	ones	xz	117964	130384	122840	7544	6777	36372	7300	43672	42856	escherichia_coli.k32.r_0.9.S_global.k_9.d_na.M_ones.C_xz
escherichia_coli.k32	0.9	global	9	na	runs	EliasFano	117964	130384	122698	7686	6676	36372	8656	45028	42920	escherichia_coli.k32.r_0.9.S_global.k_9.d_na.M_runs.C_EliasFano
escherichia_coli.k32	0.9	global	9	na	runs	bzip	117964	130384	122698	7686	6676	36372	6178	42550	42920	escherichia_coli.k32.r_0.9.S_global.k_9.d_na.M_runs.C_bzip
escherichia_coli.k32	0.9	global	9	na	runs	rrr	117964	130384	122698	7686	6676	36372	5707	42079	42920	escherichia_coli.k32.r_0.9.S_global.k_9.d_na.M_runs.C_rrr
escherichia_coli.k32	0.9	global	9	na	runs	xz	117964	130384	122698	7686	6676	36372	7324	43696	42920	escherichia_coli.k32.r_0.9.S_global.k_9.d_na.M_runs.C_xz
escherichia_coli.k32	0.9	global	9	na	runsapprox	EliasFano	117964	130384	122698	7686	6676	36372	8656	45028	42920	escherichia_coli.k32.r_0.9.S_global.k_9.d_na.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.9	global	9	na	runsapprox	bzip	117964	130384	122698	7686	6676	36372	6178	42550	42920	escherichia_coli.k32.r_0.9.S_global.k_9.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	0.9	global	9	na	runsapprox	rrr	117964	130384	122698	7686	6676	36372	5707	42079	42920	escherichia_coli.k32.r_0.9.S_global.k_9.d_na.M_runsapprox.C_rrr
escherichia_coli.k32	0.9	global	9	na	runsapprox	xz	117964	130384	122698	7686	6676	36372	7324	43696	42920	escherichia_coli.k32.r_0.9.S_global.k_9.d_na.M_runsapprox.C_xz
escherichia_coli.k32	1.0	global	9	na	default	EliasFano	131072	131119	131072	47	6	36840	24	36864	36864	escherichia_coli.k32.r_1.0.S_global.k_9.d_na.M_default.C_EliasFano
escherichia_coli.k32	1.0	global	9	na	default	bzip	131072	131119	131072	47	6	36840	71	36911	36864	escherichia_coli.k32.r_1.0.S_global.k_9.d_na.M_default.C_bzip
escherichia_coli.k32	1.0	global	9	na	default	rrr	131072	131119	131072	47	6	36840	707	37547	36864	escherichia_coli.k32.r_1.0.S_global.k_9.d_na.M_default.C_rrr
escherichia_coli.k32	1.0	global	9	na	default	xz	131072	131119	131072	47	6	36840	192	37032	36864	escherichia_coli.k32.r_1.0.S_global.k_9.d_na.M_default.C_xz
escherichia_coli.k32	1.0	global	9	na	ones	EliasFano	131072	131119	131111	8	1	36840	8	36848	36848	escherichia_coli.k32.r_1.0.S_global.k_9.d_na.M_ones.C_EliasFano
escherichia_coli.k32	1.0	global	9	na	ones	bzip	131072	131119	131111	8	1	36840	53	36893	36848	escherichia_coli.k32.r_1.0.S_global.k_9.d_na.M_ones.C_bzip
escherichia_coli.k32	1.0	global	9	na	ones	rrr	131072	131119	131111	8	1	36840	675	37515	36848	escherichia_coli.k32.r_1.0.S_global.k_9.d_na.M_ones.C_rrr
escherichia_coli.k32	1.0	global	9	na	ones	xz	131072	131119	131111	8	1	36840	164	37004	36848	escherichia_coli.k32.r_1.0.S_global.k_9.d_na.M_ones.C_xz
escherichia_coli.k32	1.0	global	9	na	runs	EliasFano	131072	131119	131111	8	1	36840	8	36848	36848	escherichia_coli.k32.r_1.0.S_global.k_9.d_na.M_runs.C_EliasFano
escherichia_coli.k32	1.0	global	9	na	runs	bzip	131072	131119	131111	8	1	36840	53	36893	36848	escherichia_coli.k32.r_1.0.S_global.k_9.d_na.M_runs.C_bzip
escherichia_coli.k32	1.0	global	9	na	runs	rrr	131072	131119	131111	8	1	36840	675	37515	36848	escherichia_coli.k32.r_1.0.S_global.k_9.d_na.M_runs.C_rrr
escherichia_coli.k32	1.0	global	9	na	runs	xz	131072	131119	131111	8	1	36840	164	37004	36848	escherichia_coli.k32.r_1.0.S_global.k_9.d_na.M_runs.C_xz
escherichia_coli.k32	1.0	global	9	na	runsapprox	EliasFano	131072	131119	131111	8	1	36840	8	36848	36848	escherichia_coli.k32.r_1.0.S_global.k_9.d_na.M_runsapprox.C_EliasFano
escherichia_coli.k32	1.0	global	9	na	runsapprox	bzip	131072	131119	131111	8	1	36840	53	36893	36848	escherichia_coli.k32.r_1.0.S_global.k_9.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	1.0	global	9	na	runsapprox	rrr	131072	131119	131111	8	1	36840	675	37515	36848	escherichia_coli.k32.r_1.0.S_global.k_9.d_na.M_runsapprox.C_rrr
escherichia_coli.k32	1.0	global	9	na	runsapprox	xz	131072	131119	131111	8	1	36840	164	37004	36848	escherichia_coli.k32.r_1.0.S_global.k_9.d_na.M_runsapprox.C_xz
escherichia_coli.k32	0.000000001	local	9	1	default	EliasFano	1	9	1	8	1	76	8	84	76	escherichia_coli.k32.r_0.000000001.S_local.k_9.d_1.M_default.C_EliasFano
escherichia_coli.k32	0.000000001	local	9	1	default	bzip	1	9	1	8	1	76	41	117	76	escherichia_coli.k32.r_0.000000001.S_local.k_9.d_1.M_default.C_bzip
escherichia_coli.k32	0.000000001	local	9	1	default	rrr	1	9	1	8	1	76	91	167	76	escherichia_coli.k32.r_0.000000001.S_local.k_9.d_1.M_default.C_rrr
escherichia_coli.k32	0.000000001	local	9	1	default	xz	1	9	1	8	1	76	76	152	76	escherichia_coli.k32.r_0.000000001.S_local.k_9.d_1.M_default.C_xz
escherichia_coli.k32	0.000000001	local	9	1	ones	EliasFano	1	9	1	8	1	76	8	84	76	escherichia_coli.k32.r_0.000000001.S_local.k_9.d_1.M_ones.C_EliasFano
escherichia_coli.k32	0.000000001	local	9	1	ones	bzip	1	9	1	8	1	76	41	117	76	escherichia_coli.k32.r_0.000000001.S_local.k_9.d_1.M_ones.C_bzip
escherichia_coli.k32	0.000000001	local	9	1	ones	rrr	1	9	1	8	1	76	91	167	76	escherichia_coli.k32.r_0.000000001.S_local.k_9.d_1.M_ones.C_rrr
escherichia_coli.k32	0.000000001	local	9	1	ones	xz	1	9	1	8	1	76	76	152	76	escherichia_coli.k32.r_0.000000001.S_local.k_9.d_1.M_ones.C_xz
escherichia_coli.k32	0.000000001	local	9	1	runsapprox	EliasFano	1	9	1	8	1	76	8	84	76	escherichia_coli.k32.r_0.000000001.S_local.k_9.d_1.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.000000001	local	9	1	runsapprox	bzip	1	9	1	8	1	76	41	117	76	escherichia_coli.k32.r_0.000000001.S_local.k_9.d_1.M_runsapprox.C_bzip
escherichia_coli.k32	0.000000001	local	9	1	runsapprox	rrr	1	9	1	8	1	76	91	167	76	escherichia_coli.k32.r_0.000000001.S_local.k_9.d_1.M_runsapprox.C_rrr
escherichia_coli.k32	0.000000001	local	9	1	runsapprox	xz	1	9	1	8	1	76	76	152	76	escherichia_coli.k32.r_0.000000001.S_local.k_9.d_1.M_runsapprox.C_xz
escherichia_coli.k32	0.0001	local	9	1	default	EliasFano	13	117	13	104	13	140	16	156	152	escherichia_coli.k32.r_0.0001.S_local.k_9.d_1.M_default.C_EliasFano
escherichia_coli.k32	0.0001	local	9	1	default	bzip	13	117	13	104	13	140	44	184	152	escherichia_coli.k32.r_0.0001.S_local.k_9.d_1.M_default.C_bzip
escherichia_coli.k32	0.0001	local	9	1	default	rrr	13	117	13	104	13	140	99	239	152	escherichia_coli.k32.r_0.0001.S_local.k_9.d_1.M_default.C_rrr
escherichia_coli.k32	0.0001	local	9	1	default	xz	13	117	13	104	13	140	80	220	152	escherichia_coli.k32.r_0.0001.S_local.k_9.d_1.M_default.C_xz
escherichia_coli.k32	0.0001	local	9	1	ones	EliasFano	13	117	13	104	13	140	16	156	152	escherichia_coli.k32.r_0.0001.S_local.k_9.d_1.M_ones.C_EliasFano
escherichia_coli.k32	0.0001	local	9	1	ones	bzip	13	117	13	104	13	140	44	184	152	escherichia_coli.k32.r_0.0001.S_local.k_9.d_1.M_ones.C_bzip
escherichia_coli.k32	0.0001	local	9	1	ones	rrr	13	117	13	104	13	140	99	239	152	escherichia_coli.k32.r_0.0001.S_local.k_9.d_1.M_ones.C_rrr
escherichia_coli.k32	0.0001	local	9	1	ones	xz	13	117	13	104	13	140	80	220	152	escherichia_coli.k32.r_0.0001.S_local.k_9.d_1.M_ones.C_xz
escherichia_coli.k32	0.0001	local	9	1	runsapprox	EliasFano	13	117	13	104	13	140	16	156	152	escherichia_coli.k32.r_0.0001.S_local.k_9.d_1.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.0001	local	9	1	runsapprox	bzip	13	117	13	104	13	140	44	184	152	escherichia_coli.k32.r_0.0001.S_local.k_9.d_1.M_runsapprox.C_bzip
escherichia_coli.k32	0.0001	local	9	1	runsapprox	rrr	13	117	13	104	13	140	99	239	152	escherichia_coli.k32.r_0.0001.S_local.k_9.d_1.M_runsapprox.C_rrr
escherichia_coli.k32	0.0001	local	9	1	runsapprox	xz	13	117	13	104	13	140	80	220	152	escherichia_coli.k32.r_0.0001.S_local.k_9.d_1.M_runsapprox.C_xz
escherichia_coli.k32	0.001	local	9	1	default	EliasFano	131	1171	131	1040	130	524	128	652	616	escherichia_coli.k32.r_0.001.S_local.k_9.d_1.M_default.C_EliasFano
escherichia_coli.k32	0.001	local	9	1	default	bzip	131	1171	131	1040	130	524	45	569	616	escherichia_coli.k32.r_0.001.S_local.k_9.d_1.M_default.C_bzip
escherichia_coli.k32	0.001	local	9	1	default	rrr	131	1171	131	1040	130	524	163	687	616	escherichia_coli.k32.r_0.001.S_local.k_9.d_1.M_default.C_rrr
escherichia_coli.k32	0.001	local	9	1	default	xz	131	1171	131	1040	130	524	92	616	616	escherichia_coli.k32.r_0.001.S_local.k_9.d_1.M_default.C_xz
escherichia_coli.k32	0.001	local	9	1	ones	EliasFano	131	1171	133	1038	132	524	128	652	620	escherichia_coli.k32.r_0.001.S_local.k_9.d_1.M_ones.C_EliasFano
escherichia_coli.k32	0.001	local	9	1	ones	bzip	131	1171	133	1038	132	524	50	574	620	escherichia_coli.k32.r_0.001.S_local.k_9.d_1.M_ones.C_bzip
escherichia_coli.k32	0.001	local	9	1	ones	rrr	131	1171	133	1038	132	524	163	687	620	escherichia_coli.k32.r_0.001.S_local.k_9.d_1.M_ones.C_rrr
escherichia_coli.k32	0.001	local	9	1	ones	xz	131	1171	133	1038	132	524	100	624	620	escherichia_coli.k32.r_0.001.S_local.k_9.d_1.M_ones.C_xz
escherichia_coli.k32	0.001	local	9	1	runsapprox	EliasFano	131	1171	133	1038	132	524	128	652	620	escherichia_coli.k32.r_0.001.S_local.k_9.d_1.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.001	local	9	1	runsapprox	bzip	131	1171	133	1038	132	524	50	574	620	escherichia_coli.k32.r_0.001.S_local.k_9.d_1.M_runsapprox.C_bzip
escherichia_coli.k32	0.001	local	9	1	runsapprox	rrr	131	1171	133	1038	132	524	163	687	620	escherichia_coli.k32.r_0.001.S_local.k_9.d_1.M_runsapprox.C_rrr
escherichia_coli.k32	0.001	local	9	1	runsapprox	xz	131	1171	133	1038	132	524	100	624	620	escherichia_coli.k32.r_0.001.S_local.k_9.d_1.M_runsapprox.C_xz
escherichia_coli.k32	0.01	local	9	1	default	EliasFano	1310	11390	1310	10080	1260	3492	1216	4708	4212	escherichia_coli.k32.r_0.01.S_local.k_9.d_1.M_default.C_EliasFano
escherichia_coli.k32	0.01	local	9	1	default	bzip	1310	11390	1310	10080	1260	3492	115	3607	4212	escherichia_coli.k32.r_0.01.S_local.k_9.d_1.M_default.C_bzip
escherichia_coli.k32	0.01	local	9	1	default	rrr	1310	11390	1310	10080	1260	3492	843	4335	4212	escherichia_coli.k32.r_0.01.S_local.k_9.d_1.M_default.C_rrr
escherichia_coli.k32	0.01	local	9	1	default	xz	1310	11390	1310	10080	1260	3492	220	3712	4212	escherichia_coli.k32.r_0.01.S_local.k_9.d_1.M_default.C_xz
escherichia_coli.k32	0.01	local	9	1	ones	EliasFano	1310	11390	1397	9993	1342	3492	1248	4740	4256	escherichia_coli.k32.r_0.01.S_local.k_9.d_1.M_ones.C_EliasFano
escherichia_coli.k32	0.01	local	9	1	ones	bzip	1310	11390	1397	9993	1342	3492	252	3744	4256	escherichia_coli.k32.r_0.01.S_local.k_9.d_1.M_ones.C_bzip
